Date,GRNSOLAR,GRNWIND,GRNGEO,GRNFUEL,GRNBIO,CL1 Comdty,NG1 Comdty
2013-07-19,569.36,667.06,817.34,785.13,1073.64,6418.71045,225.08554
2013-07-22,577.58,683.21,826.82,792.7,1074.4,6348.31592,218.34026
2013-07-23,576.02,695.17,827.48,782.3,1074.01,6369.46191,222.3342
2013-07-24,569.33,715.08,816.61,762.07,1067.54,6242.77686,219.05103
2013-07-25,573.57,719.88,813.88,769.26,1059.08,6220.21777,214.86845
2013-07-26,572.28,716.71,818.48,762.72,1063.56,6195.62256,210.36713
2013-07-29,573.22,714.95,821.3,759.37,1043.01,6199.81494,205.1187
2013-07-30,586.52,713.57,816.09,758.63,1033.22,6269.84082,208.7514
2013-07-31,585.25,716.02,810.59,742.45,1034.06,6398.95264,209.94756
2013-08-01,568.5,734.98,814.33,714.29,1035.78,6520.33203,204.69334
2013-08-02,564.16,744.05,807.33,716.9,1028.97,6534.56885,204.51843
2013-08-05,582.66,754.83,811.75,708.84,1031.18,6487.90576,202.07732
2013-08-06,578.75,733.55,793.94,698.02,1030.51,6399.60742,201.65144
2013-08-07,545.66,720.71,783.9,687.84,1018.8,6398.40283,199.05734
2013-08-08,541.65,742.74,795.54,704.74,1023.51,6261.38721,199.64984
2013-08-09,548.48,742.57,798.84,715.59,1034.36,6420.19238,195.68954
2013-08-12,550.86,750.13,797.55,713.31,1026.25,6489.15723,202.42305
2013-08-13,547.17,747.71,809.02,712.89,1015.99,6557.75977,201.64972
2013-08-14,546.9,753.64,801.25,699.46,1013.44,6539.75439,204.5471
2013-08-15,528.85,756.07,794.66,668.61,1005.59,6581.47559,209.65308
2013-08-16,540.86,766.24,792.67,683.98,1003.93,6688.84766,209.64116
2013-08-19,529.63,732.92,793.31,668.45,991.24,6824.94727,220.67967
2013-08-20,534.08,718.18,795.86,662.73,999.78,6644.94434,218.03723
2013-08-21,543.24,722.03,795.42,658.74,998.27,6714.94092,223.7236
2013-08-22,559.56,732.72,781.32,663.66,1005.31,6761.83154,228.2271
2013-08-23,564.95,742.38,785.67,663.66,1021.88,6834.82471,223.82413
2013-08-26,562.06,738.58,784.25,669.42,1016.71,6836.60645,226.74658
2013-08-27,538.25,705.06,756.54,658.67,1007.07,7323.29199,237.41412
2013-08-28,536.81,710.4,735.23,647.59,1016.53,7418.53809,240.34447
2013-08-29,545.09,714.18,755.61,656.2,1008.49,7305.91992,242.9487
2013-08-30,542.8,711.92,773.24,654.68,1002.76,7171.64307,238.56622
2013-09-03,557.37,728,770.09,657.61,1001.72,7421.42236,250.66275
2013-09-04,568.32,725.77,762.65,673.29,988.51,7098.62598,243.81461
2013-09-05,581.78,731.72,762.36,709.27,1001.15,7181.78809,236.91882
2013-09-06,583.34,747.68,764.12,693.91,1003.17,7214.18262,230.39957
2013-09-09,590.13,743.67,770.83,711.26,1013.48,7148.26074,235.29474
2013-09-10,603.8,767.52,783.01,679.28,1025.02,6838.70264,228.2327
2013-09-11,601.79,775.53,799.36,700.02,1014.81,6819.94922,226.1692
2013-09-12,592.9,780.53,789.95,700.19,1011.87,6902.07324,231.21309
2013-09-13,593.62,777.3,784.8,694.1,1009.15,6850.7749,232.79086
2013-09-16,602.26,780.44,781.89,694.62,1000.52,6709.84033,235.3071
2013-09-17,602.55,778.11,801.02,688.81,997.7,6652.00195,236.30949
2013-09-18,614.25,781,808.63,692.38,1022.37,6878.65527,236.33244
2013-09-19,620.2,795.43,829.64,688.46,1015.47,6634.48047,231.9792
2013-09-20,615.49,793.13,799.5,705.51,1012.24,6568.04248,231.35925
2013-09-23,612.41,789.07,804.41,698.82,1010.34,6484.73389,225.4852
2013-09-24,615.13,802.56,808.3,705.36,1017.09,6472.43896,219.15791
2013-09-25,628.26,805.72,808.4,729.73,1021.56,6389.76367,217.4113
2013-09-26,637.87,820.39,815.25,744.96,1022.04,6358.95996,215.89481
2013-09-27,648.06,829.37,812,760.21,1014.94,6470.62598,225.75169
2013-09-30,660.5,827.91,795.7,745.21,1015.51,6411.53711,223.05357
2013-10-01,677.52,851.93,801.83,729.85,1030.7,6383.82666,225.78625
2013-10-02,685,854.77,807.3,719.25,1028.58,6515.77539,221.6991
2013-10-03,684.89,862,812.43,702.12,1020.66,6406.9248,216.99573
2013-10-04,698.49,863.44,814.11,674.68,1020.51,6374.37402,215.22107
2013-10-07,698.03,858.25,809.4,676.1,1018.74,6351.85107,223.72966
2013-10-08,688.16,864.13,805.1,647.56,1017.82,6393.09473,229.55589
2013-10-09,671.52,863.66,809.15,653.13,1023.94,6290.0957,227.74593
2013-10-10,687.47,881.63,817.79,671.88,1023.06,6290.76904,227.36176
2013-10-11,703.11,889.3,830.3,678.56,1021.18,6223.65869,230.35223
2013-10-14,708.74,886.82,829.33,674,1030.64,6287.35938,234.52509
2013-10-15,716.76,901.12,820.3,676.06,1031.35,6251.43799,234.09692
2013-10-16,726.04,905.25,823.49,673.02,1035.72,6318.14648,232.79982
2013-10-17,734.19,925.68,833.57,670.65,1043.79,6147.8667,229.43811
2013-10-18,749.82,932.37,826.18,678.87,1056.4,6164.58203,230.17049
2013-10-21,760.89,949.7,836.54,680.16,1066.26,6112.49756,225.96898
2013-10-22,777.59,957.16,836.82,686.65,1069.14,5987.95166,219.25209
2013-10-23,759.16,937.2,841.16,681.9,1061.53,5957.8584,222.60469
2013-10-24,760.19,940.21,844.34,732.96,1062.67,5968.86621,223.05649
2013-10-25,740.51,922.87,830.96,725.91,1059.37,6015.26025,227.88522
2013-10-28,720.25,908.84,828.39,722.18,1052.09,6070.15234,219.54169
2013-10-29,730.86,921.23,835.11,716.33,1045.95,6037.7583,214.94911
2013-10-30,721.25,921.45,831.5,712.84,1036.99,5930.06543,221.8336
2013-10-31,713.94,920.61,830.93,704.57,1031.53,5960.09082,221.44725
2013-11-01,736.94,919.32,826.3,694.49,1026.55,5886.16113,218.56129
2013-11-04,775.25,924.76,828.92,702.56,1027.4,5886.7832,214.33067
2013-11-05,784.09,917.54,828.96,701.61,1018.31,5808.54785,215.61986
2013-11-06,779.21,964.65,814,694.95,1017.26,5925.40771,218.64005
2013-11-07,743.06,939.88,804.45,696.36,1014.07,5912.93408,220.88763
2013-11-08,756.8,935.3,802.58,692.97,1007.27,5993.05176,225.46799
2013-11-11,775.87,930.33,760.63,705.01,1008.83,6042.81689,227.00261
2013-11-12,758.33,920.47,757.32,701.43,1010.71,5957.67676,231.60918
2013-11-13,771.14,918.53,755.05,736.14,1012.49,5941.52441,225.6868
2013-11-14,779.68,934.41,759.19,733.9,1020.93,5912.36426,227.3259
2013-11-15,777.54,932.22,750.88,741.3,1028.01,5917.01562,230.77873
2013-11-18,765.27,948.2,757.5,737.78,1026.33,5777.30273,224.62112
2013-11-19,743.32,923.8,712.65,707.71,1016.78,5812.8418,221.45346
2013-11-20,746.45,908.07,698.32,710.96,1015.2,5819.63867,229.0941
2013-11-21,752.47,913.6,699.05,730.97,1014.41,6011.76514,233.18898
2013-11-22,746.09,924.11,709.94,729.9,1013.83,5941.72607,236.0652
2013-11-25,735.91,930.22,713.06,730.36,1020.87,5859.50195,235.96187
2013-11-26,740.78,922.64,734.34,723.12,1009.56,5848.91064,238.37683
2013-11-27,747.7,926.66,744.98,734.99,1011.59,5768.38086,243.42192
2013-11-29,741.31,939.87,757.36,728.31,1017.56,5779.97949,246.48445
2013-12-02,739.37,929.63,753.73,722.49,1003.21,5851.08447,248.71162
2013-12-03,733.93,897.98,749.46,717.53,999.07,5997.60205,248.29723
2013-12-04,735.89,879.32,750.22,782.14,984.88,6005.06445,244.65079
2013-12-05,723.44,884.24,753.66,787.57,975.65,5992.61914,254.27708
2013-12-06,710.57,889.49,747.31,857.1,990.45,5975.78955,251.76035
2013-12-09,688.23,895.14,738.09,829.78,989.6,5927.85986,257.72244
2013-12-10,695.09,889.72,735.99,857.12,985.33,6015.02002,258.71121
2013-12-11,679.6,892.91,742.17,838.45,969.01,5990.46436,266.63226
2013-12-12,671.68,883.28,745.07,846.35,966.13,6062.59863,274.15384
2013-12-13,673.48,893.44,738.4,872.75,968.87,6006.0083,270.51907
2013-12-16,680.94,898.45,746.35,886.56,969.06,6022.94824,264.38443
2013-12-17,691.31,886.58,763.56,787.3,964.75,5997.84229,264.48004
2013-12-18,691.41,906.28,753.41,797.63,963.08,6068.979,263.79581
2013-12-19,704.28,918.53,757.79,782.6,969.06,6167.1001,278.47794
2013-12-20,695.27,912.81,773.24,782.48,971.31,6152.22852,273.66638
2013-12-23,700.17,922.08,790.93,749.62,976.38,6109.6709,275.6795
2013-12-24,697.38,928.09,792.49,752.58,980.94,6132.24268,272.92868
2013-12-26,700.55,930.99,795.91,762.48,981.8,6164.18555,274.49359
2013-12-27,704.91,944.59,803.36,765,986.98,6218.23486,273.16348
2013-12-30,718.15,952.8,803.79,790.64,991.75,6138.05811,273.67493
2013-12-31,718.02,958.61,810.1,784.12,991.61,6087.76904,261.64664
2014-01-02,742.83,982.64,814.79,816.08,975.78,5947.34277,269.26312
2014-01-03,754.57,998.96,824.32,891.2,981.91,5846.19141,267.79489
2014-01-06,754.1,1024.42,828.77,883.03,977.41,5824.89355,268.45758
2014-01-07,769.74,1064.12,811.81,997.78,978.85,5822.80811,267.23874
2014-01-08,778.4,1044.83,812.99,934.49,969.62,5736.92383,261.96115
2014-01-09,778.37,1053.9,808.27,890.05,970.12,5688.41943,248.55029
2014-01-10,798.38,1052.63,797.16,930.46,975.51,5702.65088,249.27571
2014-01-13,786.96,1069.44,795.23,895.72,975.05,5642.07373,262.68219
2014-01-14,805.04,1062.66,791.23,921.57,981.05,5692.896,268.62796
2014-01-15,816.47,1073.91,788.85,933.91,980.84,5799.45947,266.35513
2014-01-16,824.58,1067.27,788.01,957.11,987.53,5777.55322,269.44699
2014-01-17,822.04,1074.48,783.73,902.25,986.85,5817.95752,266.70007
2014-01-21,809.71,1057.97,788.51,916.74,992.74,5886.19775,274.57355
2014-01-22,816.62,1058.8,788.12,900.85,997.5,5985.65234,290.15533
2014-01-23,796.75,1059.86,777.98,858.65,987.71,6057.48877,294.40939
2014-01-24,762.66,1014.68,767.4,839.82,978.57,6059.52148,324.92175
2014-01-27,753.66,969.86,743.39,823.45,969.49,6076.73633,307.70938
2014-01-28,781.66,1011.19,755,847.92,969.79,6112.03906,315.7981
2014-01-29,775.65,1001.83,749.86,846.99,947.85,6125.20947,349.60754
2014-01-30,784.72,1010.6,751.26,858.64,948.31,6137.85254,313.10983
2014-01-31,779.31,1014.72,745.36,875.07,955.55,6100.92432,309.33295
2014-02-03,755.29,1002.84,742.93,845.88,942.48,6048.42725,307.65875
2014-02-04,753.68,982.13,744.27,852.75,947.09,6053.18701,334.76575
2014-02-05,748.28,995.77,736,834.71,947.17,6085.13037,314.31717
2014-02-06,758.92,1027.19,740.85,852.15,952.67,6079.82666,306.41479
2014-02-07,778.15,1032.21,748.42,866.63,961.07,6199.30176,296.37231
2014-02-10,793.81,1041.42,750.81,904.87,954.5,6237.14014,285.4274
2014-02-11,787.82,1051.85,754.12,912.69,962.34,6205.22412,299.51974
2014-02-12,795.36,1055.01,758.7,931.97,955.47,6208.93848,298.29132
2014-02-13,814.65,1060.63,765.75,940.28,954.55,6243.42578,324.95679
2014-02-14,814.15,1073.78,770.55,947.82,963.53,6204.20703,322.51981
2014-02-18,839.21,1084.25,781.07,972.58,958.48,6366.69043,345.03073
2014-02-19,834.97,1079.78,776.76,973.22,941.08,6422.21436,382.24951
2014-02-20,837.44,1068.71,780.01,961.71,948.55,6396.47803,376.87759
2014-02-21,838.8,1070.77,774.21,967.82,950.98,6351.72998,381.29025
2014-02-24,861.53,1074.45,778,1017.67,928.67,6360.90771,336.8522
2014-02-25,861.09,1072.19,776.03,1023.95,938.97,6294.3667,314.99649
2014-02-26,878.69,1076.26,791.23,1104.31,935.52,6373.09619,301.60229
2014-02-27,894.43,1090.1,792.29,1165.28,933.46,6362.16309,280.27069
2014-02-28,892.25,1107.02,820.31,1188.92,924.52,6340.11328,284.8385
2014-03-03,878.15,1083.39,806.84,1289.31,926.37,6522.08936,279.23395
2014-03-04,911.38,1112.97,814.54,1551.47,932.01,6397.00537,288.92697
2014-03-05,919.92,1119.4,813.06,1651.29,933.98,6228.01562,277.66696
2014-03-06,940.64,1155.92,824.22,1590.5,942.72,6187.39062,284.02536
2014-03-07,934.33,1152.19,817.21,1730.13,932.09,6281.33252,282.77631
2014-03-10,921.05,1148.49,816.25,2031.96,930.68,6170.84814,283.82727
2014-03-11,909.59,1149.53,823.47,1651.29,930.53,6108.08203,281.19281
2014-03-12,903.21,1130.86,821.59,1700.77,925.96,5979.05566,273.96634
2014-03-13,880.38,1121.42,816.8,1756.79,915.82,6028.8418,269.08771
2014-03-14,879.96,1089.21,809,1679.71,915.4,6061.41309,271.22815
2014-03-17,896.1,1117.53,810.81,1573.69,910.04,6011.76416,278.03186
2014-03-18,915.57,1100.58,828.16,1506.23,914.46,6081.50049,271.8071
2014-03-19,932.38,1100.78,840.07,1461.52,904.13,6122.21875,273.5083
2014-03-20,917.37,1095.27,835.01,1377.01,905.38,6079.15039,267.12067
2014-03-21,899.86,1092.1,823.03,1394.73,915.1,6058.75488,262.73288
2014-03-24,884.07,1069.15,826.2,1321.38,918.74,6039.69434,259.29449
2014-03-25,875.69,1055.59,832.15,1577.42,914.33,5973.37012,265.63702
2014-03-26,855.34,1078.35,822.1,1326.68,911.96,6026.37793,264.5932
2014-03-27,853.86,1085.89,821,1358.09,922.4,6098.87891,276.03931
2014-03-28,860.08,1109.46,833.86,1335.13,925.25,6089.16895,268.61337
2014-03-31,864.08,1122.38,838.14,1381.21,932.28,6083.77881,261.78574
2014-04-01,881.38,1153.05,838.15,1407.09,940.57,5973.57812,256.09604
2014-04-02,889.65,1164.55,835.56,1448.56,950.16,5961.80859,261.16577
2014-04-03,875.28,1156.11,839.38,1406.43,953.07,6052.85254,269.78015
2014-04-04,865.43,1158.79,842.16,1337.54,959.91,6053.48193,265.68524
2014-04-07,834.13,1142.61,835.94,1241.76,956.58,6045.83496,269.42612
2014-04-08,840.56,1126.97,835.91,1309.1,965.57,6178.26562,273.13043
2014-04-09,856.05,1163.47,836.2,1317.92,969.08,6229.57178,275.76077
2014-04-10,825.72,1159.2,835.2,1277.62,966.98,6233.83105,280.64297
2014-04-11,802.72,1137.32,825.97,1245.06,979.83,6261.3833,278.84702
2014-04-14,789.12,1097.41,825.03,1224.66,976.28,6280.09375,275.22565
2014-04-15,778.22,1088.91,820.08,1193.52,971.28,6273.34766,276.14822
2014-04-16,796.47,1104.85,824.3,1221.77,987.36,6250.24316,272.87589
2014-04-17,797.25,1111.55,830.7,1252.73,977.25,6292.99268,286.0506
2014-04-21,808.85,1111.88,830.8,1298.58,979.57,6313.81104,284.14267
2014-04-22,843.21,1156.23,826.67,1305.02,973.13,6213.94678,288.33734
2014-04-23,835.02,1146.26,819.74,1280.44,971.36,6200.16504,289.10471
2014-04-24,838.28,1133.73,818.05,1281.39,972.28,6233.07031,287.68488
2014-04-25,817.99,1117.69,806.89,1282.92,963.35,6103.95508,281.95905
2014-04-28,793.45,1117.73,801.65,1254.77,944.59,6118.9209,290.95819
2014-04-29,795.24,1117.36,812.95,1184.72,956.58,6097.20801,290.83344
2014-04-30,794.09,1133.93,818.02,1200.81,960.75,6011.92822,290.22894
2014-05-01,800.29,1135.04,817.53,1204.82,959.9,5998.50586,284.72086
2014-05-02,802.43,1154.61,815.93,1182.97,963.91,5985.89844,280.45401
2014-05-05,799.8,1169.78,820.48,1156.62,962.7,5990.18799,282.28793
2014-05-06,792.33,1177.47,824.49,1107.41,956.44,5959.80127,287.44809
2014-05-07,771.34,1154.35,838.5,1064.64,957.44,6037.18115,283.97577
2014-05-08,765.17,1153.62,848.28,1044.81,949.4,6006.0752,273.88565
2014-05-09,761.56,1187.7,876.78,1020.8,943.54,5985.65137,271.237
2014-05-12,784.43,1213.87,884.63,1052.79,951.33,5993.90674,264.21097
2014-05-13,780.9,1197.62,884.61,1110.38,957.01,6040.62402,258.84995
2014-05-14,776.98,1209.21,885.14,1031.83,959.4,6087.4834,259.68585
2014-05-15,757.6,1192.92,875.96,1034.23,961.31,6041.7876,266.01721
2014-05-16,754.5,1183.04,873.88,1079.51,966.6,5972.65869,258.35468
2014-05-19,760.42,1189.57,885.95,1097.83,961.22,5993.24512,261.08377
2014-05-20,750.7,1212.81,877.9,1075.24,962.09,6001.5498,266.68347
2014-05-21,771.56,1231.04,870.25,1078.63,960.89,6105.1626,262.40408
2014-05-22,785.81,1257.82,869.55,1080.09,964.92,6055.25195,254.43265
2014-05-23,794.92,1256.71,871.12,1083.13,961.67,6090.54443,257.10443
2014-05-27,800.74,1275.96,876.59,1108.56,956.71,6132.75586,265.37378
2014-05-28,799.61,1281.35,879.57,1227.95,962.41,6054.31689,272.24387
2014-05-29,812.25,1283.25,880.45,1200.57,966.59,6102.57129,268.60031
2014-05-30,799.16,1292.25,877.8,1206.43,964.02,6087.67285,269.2066
2014-06-02,798.3,1300.85,873.45,1216.35,964.96,6066.73633,273.05347
2014-06-03,790.96,1291.6,876.21,1208.12,968.54,6087.68652,274.49738
2014-06-04,789.55,1312.13,887.6,1139.64,978.14,6081.88184,274.94089
2014-06-05,792.72,1329.77,906.2,1174.93,985.1,6058.10498,277.89963
2014-06-06,788.1,1361.16,913.4,1171.27,995.38,6053.34668,277.72516
2014-06-09,793.22,1362.77,922.36,1146.15,1004.89,6182.74268,275.05832
2014-06-10,793.14,1341.14,914.97,1136.64,1009.24,6190.77246,268.75131
2014-06-11,797.76,1334.7,925.93,1114.01,1012.4,6192.74707,267.40329
2014-06-12,806.6,1327.61,922.96,1112.28,1009.87,6313.7666,282.23184
2014-06-13,816.21,1331.66,923.33,1151.76,1013,6386.26904,283.08417
2014-06-16,828.02,1298.67,922.15,1130.36,1020.47,6430.19531,283.13312
2014-06-17,853.68,1284.31,917.1,1191.24,1022.76,6415.68848,284.04922
2014-06-18,856.38,1308.21,913.71,1310.04,1014.16,6374.94336,280.27612
2014-06-19,857.27,1312.19,916.03,1290.87,1025.82,6401.23242,275.70468
2014-06-20,868.37,1311.1,923.59,1312.05,1024.68,6461.71777,272.96329
2014-06-23,860.24,1303.76,932.7,1307.13,1033.93,6385.1167,267.38467
2014-06-24,844.11,1291.64,925.2,1232.56,1034.06,6383.64209,273.03421
2014-06-25,848.54,1280.56,924.37,1253.78,1034.94,6404.37744,273.79465
2014-06-26,857.22,1288.07,923.92,1283.82,1033.11,6370.5625,264.8382
2014-06-27,860.08,1286.07,926.95,1284.98,1035.81,6354.44531,264.95886
2014-06-30,864.44,1302.21,921.39,1280.1,1045.48,6326.94141,267.86075
2014-07-01,866.47,1297.86,929.46,1292.73,1048.07,6328.30029,267.63412
2014-07-02,862.11,1303.11,923.1,1252.94,1047.3,6223.87354,259.54648
2014-07-03,868.25,1306.73,909.08,1259.76,1043.41,6198.07373,262.43237
2014-07-07,842.87,1282.2,907.91,1233.76,1030.57,6202.53418,253.12186
2014-07-08,821.61,1226.34,902.55,1187.97,1025.26,6189.9375,251.66826
2014-07-09,829.92,1224.97,901.1,1197.13,1035.46,6109.83301,249.07619
2014-07-10,819.78,1193.8,896.65,1172.15,1028.88,6182.02734,247.44926
2014-07-11,822.73,1204.73,884.24,1171.66,1031.1,6062.60547,249.28654
2014-07-14,827.19,1209.98,886.66,1164.51,1030.88,6062.16846,249.13103
2014-07-15,823.08,1186.94,881.94,1263.62,1028.75,6014.84326,246.52673
2014-07-16,821.41,1225.8,885.65,1231.98,1034.89,6077.76855,247.37479
2014-07-17,807.07,1214.01,879.79,1186.67,1030.96,6221.84082,238.40643
2014-07-18,818.03,1205.4,884.31,1257.16,1038.91,6221.78125,238.36185
2014-07-21,820.51,1211.12,883.06,1347.72,1050.06,6307.14307,232.10817
2014-07-22,829.61,1230.38,881.9,1365.05,1058.66,6277.41699,226.76132
2014-07-23,823.59,1237.51,881.23,1390.33,1059.03,6184.26123,225.61278
2014-07-24,822.52,1242.56,881.53,1338.65,1051.37,6132.46777,231.13161
2014-07-25,816.79,1249.65,878.4,1363.6,1049.07,6131.27002,227.07741
2014-07-28,815.2,1249.43,886.4,1381.4,1041.28,6109.60449,225.1666
2014-07-29,806.4,1241.87,887.4,1410.09,1024.95,6065.52051,228.75607
2014-07-30,799.62,1230.01,882.49,1394.77,1023.67,6058.81494,228.76904
2014-07-31,775.25,1205.42,870.54,1369.84,1007.08,5974.08643,233.74214
2014-08-01,761.15,1186.91,867.2,1349.15,1003.51,5971.31641,231.70268
2014-08-04,761.39,1199.35,878.97,1355.95,1011.39,5996.08301,233.88934
2014-08-05,770.75,1187.84,879.21,1329.77,998.63,5944.70801,237.89821
2014-08-06,770.56,1172.15,872.48,1334.88,994.82,5938.62744,240.98868
2014-08-07,785.8,1165.49,868.36,1360.3,994.04,5985.19336,238.32555
2014-08-08,777.6,1154.75,869.97,1371.93,995.08,5974.71533,242.41496
2014-08-11,796.12,1200.28,878.39,1400.76,1113.61,5997.10107,242.43993
2014-08-12,782.03,1215.39,880.09,1367.55,1098.4,5972.87061,243.7731
2014-08-13,795.28,1221.06,889.63,1414.5,1109.75,5962.45605,234.06261
2014-08-14,798.96,1224.48,905.32,1474.78,1126.9,5821.29932,237.89493
2014-08-15,806.92,1208.02,891.42,1447.79,1155.96,5925.354,229.83191
2014-08-18,812.58,1234.91,905.33,1461.42,1157.6,5868.13916,230.80577
2014-08-19,822.3,1253.14,918.85,1477.65,1166.66,5740.60498,235.56651
2014-08-20,823.37,1245.35,938.72,1447.1,1173.49,5822.37061,231.69482
2014-08-21,822.85,1216.19,939.81,1425.8,1168.6,5689.27783,235.47894
2014-08-22,825.79,1214.77,942.86,1442.45,1161.5,5657.86475,231.99361
2014-08-25,832.95,1231.96,943.19,1457.88,1164.21,5647.16162,238.16684
2014-08-26,834.32,1213.64,950.4,1417.68,1162.24,5676.32422,236.52359
2014-08-27,832.08,1222.25,958.09,1412.62,1174.13,5664.71924,238.76538
2014-08-28,823.08,1205.34,948.91,1375.12,1175.25,5730.34473,245.09268
2014-08-29,827.95,1196.55,962.7,1391.25,1198.83,5818.87061,246.4955
2014-09-02,826.27,1198,952.13,1391.82,1186.79,5630.5249,235.81764
2014-09-03,833.32,1229.01,959.69,1356.27,1184.64,5773.38672,232.47037
2014-09-04,838.1,1223.19,966.82,1347.25,1170.75,5704.77979,230.6676
2014-09-05,843.85,1216.07,974.2,1367.83,1169.9,5620.396,228.51497
2014-09-08,852.27,1216.64,964.08,1380.26,1155.42,5592.30908,233.92822
2014-09-09,832.68,1182.93,959.07,1308.41,1141.54,5640.22021,242.27103
2014-09-10,833.76,1203.32,949.46,1281.75,1140.51,5578.16553,240.60287
2014-09-11,837.71,1196.98,955.72,1305.17,1135.95,5645.45605,232.49574
2014-09-12,839.69,1189.14,945.39,1288.91,1115.08,5623.11816,235.0533
2014-09-15,811.66,1153.49,935.54,1215.14,1107.04,5676.76172,240.15659
2014-09-16,809.95,1128.74,936.82,1209.44,1122.45,5782.12939,243.46129
2014-09-17,820.6,1139.57,939.23,1207.08,1120.97,5747.58154,244.28134
2014-09-18,825.16,1155.42,945.62,1177.47,1110.14,5655.58447,237.59897
2014-09-19,818.57,1150.63,945.37,1170.83,1103.73,5625.36621,233.57353
2014-09-22,796.83,1148.71,953.08,1118.35,1088.05,5581.98779,234.8192
2014-09-23,794.26,1121.82,952.14,1172.71,1099.8,5590.92822,233.0164
2014-09-24,803.66,1118.04,960.27,1161.07,1104.52,5655,238.32657
2014-09-25,784.39,1107.82,943.4,1121.88,1089.69,5691.98291,244.27606
2014-09-26,787.92,1111.72,944.7,1136.06,1107.74,5751.91504,244.98213
2014-09-29,783.96,1089.35,952.02,1148.87,1103.78,5824.61377,255.84694
2014-09-30,768.85,1092.95,969.38,1155.37,1096.03,5644.2168,255.15378
2014-10-01,748.48,1070.59,957.55,1110.19,1087.08,5599.81006,248.29755
2014-10-02,746.49,1035.31,962.72,1128.16,1104.28,5625.91895,243.06248
2014-10-03,751.33,1045.65,961.89,1121.53,1096.29,5547.4126,249.67685
2014-10-06,721.15,1036.02,961.4,1092.34,1093.01,5584.50244,240.96072
2014-10-07,709.13,1012.27,957.74,1048.58,1083.72,5448.72607,242.66302
2014-10-08,716.04,985.36,954.48,1092.41,1082.53,5366.46533,236.94565
2014-10-09,687.96,988.78,937.98,1051,1047.28,5243.63477,235.06792
2014-10-10,663.37,944.42,924.42,1026.69,1037.18,5248.75098,236.01643
2014-10-13,634.72,944.02,900.02,970.2,1016.33,5227.86768,238.77223
2014-10-14,644.89,939.16,912.96,1018.71,986.82,5023.05273,234.21272
2014-10-15,647.25,923.52,906.21,1015.64,1003.82,5023.33643,233.41499
2014-10-16,666.57,909.6,921.86,1047.38,1038.87,5095.8501,233.90382
2014-10-17,677.1,939.25,926.8,1038.4,1037.99,5066.78271,230.59218
2014-10-20,687.3,948.96,955.02,1053.8,1059.23,5062.22412,224.62051
2014-10-21,713.66,976.71,969.09,1047.63,1067.42,5059.98096,226.75508
2014-10-22,702.21,996.4,962.39,1023.59,1060.42,4928.34717,223.95459
2014-10-23,708.28,989.97,962.08,1032.82,1074.69,5022.67676,221.61208
2014-10-24,704.18,980.98,963.44,1038.91,1078.45,4956.59619,221.67325
2014-10-27,690.79,969.59,955.83,1020.76,1072.49,4969.02588,218.45311
2014-10-28,709.99,988.03,959.12,1062.24,1089.02,4981.60107,223.26042
2014-10-29,709.8,992.95,961.12,1046.07,1070.81,5037.50391,228.46489
2014-10-30,710.79,993.07,964.61,1053.4,1078.85,4977.64502,234.83046
2014-10-31,729.72,1013.53,979.14,1109.41,1082.43,4946.04199,237.8448
2014-11-03,731.31,1018.3,976.58,1184.85,1075.64,4839.45557,248.54578
2014-11-04,721.73,1010.31,965.8,1189.37,1049.76,4742.05127,253.65892
2014-11-05,708.55,1011.1,972.23,1124.67,1061.17,4832.25,257.58081
2014-11-06,704.31,1008.81,974.45,1147.13,1067.74,4785.62158,270.51569
2014-11-07,697,1064.77,961.01,1179.73,1070.25,4827.10449,270.7843
2014-11-10,698.03,1054.95,962.15,1154.74,1066.35,4766.29199,262.02289
2014-11-11,691.92,1055.56,949.95,1123.15,1063.77,4793.93311,261.22449
2014-11-12,682.45,1043.76,982.3,1016.84,1065.09,4740.66553,257.05734
2014-11-13,672.18,1043.15,982.86,989.39,1059.65,4568.8501,244.84998
2014-11-14,677.26,1049,982.85,930.51,1079.59,4675.44043,247.8933
2014-11-17,672.02,1052.01,987.04,915.21,1098.68,4673.41748,268.20868
2014-11-18,695.66,1061.71,989.6,970.04,1101.73,4607.16748,262.06699
2014-11-19,696.43,1062.9,991.28,951.64,1116.22,4622.87842,270.93863
2014-11-20,709.47,1067.46,994.93,969.36,1100.34,4680.66943,278.00378
2014-11-21,719.55,1084.54,996.67,969.9,1136.52,4714.96631,262.89438
2014-11-24,722.92,1098.58,997.88,969.62,1123.77,4688.31934,256.81198
2014-11-25,719.36,1102.85,997.6,987.04,1105.17,4582.87402,264.86526
2014-11-26,724.36,1106.71,991.22,972.88,1131.73,4552.05176,269.02142
2014-11-28,698.97,1050.31,973.61,926.87,1048.12,4119.06104,254.55363
2014-12-01,672.12,1034.81,957.4,870.33,1011.7,4272.13477,248.0934
2014-12-02,673.26,1043.52,963.27,894.86,1020.89,4134.25391,239.47519
2014-12-03,683.8,1045.58,969.87,889.88,1040.22,4170.45117,235.50858
2014-12-04,684.11,1048.22,962.59,914.92,1000.33,4128.02295,225.46259
2014-12-05,693.02,1069.26,961.87,903.36,997.49,4077.30664,235.44835
2014-12-08,678.91,1059.63,953.34,857.74,957.46,3898.16089,222.26627
2014-12-09,689.05,1031.34,968.12,873.58,957.07,3957.95679,226.48792
