Date,EPU,TCI
29-08-2016,87.44,21.8404175127305
30-08-2016,46.48,21.5800699608262
31-08-2016,45.98,20.4004078817327
01-09-2016,38.52,20.7252090756061
02-09-2016,40.85,20.3220888485077
06-09-2016,30.28,20.5385637150627
07-09-2016,22.17,20.440813953232
08-09-2016,27.04,20.1799725961395
09-09-2016,35.65,20.1383497313222
12-09-2016,39.54,23.4854245096381
13-09-2016,67.65,23.269580730037
14-09-2016,28.87,24.338368175984
15-09-2016,30.61,24.3948954548878
16-09-2016,44.18,24.5090870571272
19-09-2016,74.44,24.2425492512287
20-09-2016,58.92,24.6628010239503
21-09-2016,31.41,24.1705980793973
22-09-2016,64.81,24.3825868367393
23-09-2016,60.71,24.2629963851726
26-09-2016,30.74,24.4662222575407
27-09-2016,56.95,23.6748430249659
28-09-2016,38.39,23.3599212891625
29-09-2016,51.81,23.6524724863377
30-09-2016,34.93,23.484041307788
03-10-2016,78.99,23.4125928328036
04-10-2016,48.13,22.591410198011
05-10-2016,65.03,22.3200124369913
06-10-2016,58.51,22.5085883928766
07-10-2016,57.08,22.3107100327946
10-10-2016,15.2,22.9811820333375
11-10-2016,54.57,22.8476833553841
12-10-2016,59.38,23.6778271955836
13-10-2016,50.64,23.4581345555668
14-10-2016,80.62,23.1634277831237
17-10-2016,115.14,23.0561641246071
18-10-2016,45.55,23.0664857912763
19-10-2016,61.32,23.0719371634036
20-10-2016,48.77,23.0859702081055
21-10-2016,34.08,22.8889760266883
24-10-2016,58.65,22.4435510782519
25-10-2016,114.51,22.4358190291696
26-10-2016,40.45,23.0374095101919
27-10-2016,85.31,22.9736194215604
28-10-2016,74.06,22.9350907182056
31-10-2016,95.82,22.9207298142553
01-11-2016,44.68,22.1504917041449
02-11-2016,60.79,22.483473171003
03-11-2016,63.05,22.6805405815597
04-11-2016,87.98,23.8283258907484
07-11-2016,74.75,23.7607190255595
08-11-2016,119.44,24.4583366510423
09-11-2016,246.03,24.3088545229696
10-11-2016,272.71,24.7583578378121
11-11-2016,140.42,25.451515722063
14-11-2016,263.29,24.76288507
15-11-2016,161.83,24.3693793954605
16-11-2016,135.29,23.5885146285424
17-11-2016,111,23.3108758136128
18-11-2016,176.29,23.0970701939196
21-11-2016,94.21,22.8603166958117
22-11-2016,102.35,23.1393162482842
23-11-2016,84.27,22.8078017800829
25-11-2016,90.3,22.3270663755527
28-11-2016,96.79,21.9356978888703
29-11-2016,56.24,21.761881544873
30-11-2016,63.67,21.2797591508168
01-12-2016,167.88,21.4038205171283
02-12-2016,144.2,21.2799641495618
05-12-2016,113.93,20.4503764509756
06-12-2016,158.64,20.2257995521136
07-12-2016,162,19.3787474084913
08-12-2016,125.48,19.8372506575382
09-12-2016,97.26,19.0470314686216
12-12-2016,99.45,18.9699771961551
13-12-2016,336.71,19.1095187186422
14-12-2016,53.87,18.7537706741531
15-12-2016,232.94,18.7768553760474
16-12-2016,53.13,18.1389005039293
19-12-2016,91.47,17.914139419751
20-12-2016,59.25,17.5732137341215
21-12-2016,37.37,17.4712029566837
22-12-2016,50.35,17.2467397252515
23-12-2016,35.7,16.8232912706933
27-12-2016,108.11,16.4879061624558
28-12-2016,161.59,15.9136879860313
29-12-2016,116.01,15.6069268359829
30-12-2016,141.16,15.4703799982735
03-01-2017,89.85,15.3987725817072
04-01-2017,101.99,15.0832480817301
05-01-2017,134.47,15.6103278875505
06-01-2017,96.97,15.5006738240343
09-01-2017,121.76,15.2625880872863
10-01-2017,121.9,14.6648081230143
11-01-2017,124.56,14.6598884356439
12-01-2017,113.32,14.6657484889903
13-01-2017,135.56,14.6015270120375
17-01-2017,160.96,14.8516303690203
18-01-2017,135.59,14.2311336036166
19-01-2017,95.56,14.3812130397998
20-01-2017,141.55,14.4814753217063
23-01-2017,154.77,15.014750342627
24-01-2017,136.15,15.0376649446497
25-01-2017,175.14,15.5043861283628
26-01-2017,89.25,15.7121617105618
27-01-2017,135.05,15.7568857403913
30-01-2017,115.06,15.7463454032912
31-01-2017,139.29,16.5609937925839
01-02-2017,158.28,16.4366195058522
02-02-2017,113.53,16.8462328434545
03-02-2017,131.28,16.6322657633644
06-02-2017,150.83,17.3730277139898
07-02-2017,121.82,17.6096791277171
08-02-2017,118.99,17.4632969928901
09-02-2017,74.34,17.3445549374747
10-02-2017,231.24,17.2005870352407
13-02-2017,77.85,17.6955604118398
14-02-2017,120.2,17.7210929380719
15-02-2017,130.16,17.6989622428664
16-02-2017,89.07,17.4575030055256
17-02-2017,143.29,17.1016695426127
21-02-2017,87.54,16.5497174016307
22-02-2017,226.71,16.8839783955702
23-02-2017,84.74,17.1053748315227
24-02-2017,99,16.549128104494
27-02-2017,117.37,16.772975130384
28-02-2017,114.25,16.6533768069935
01-03-2017,111.9,16.910241472709
02-03-2017,125.27,17.1762242147571
03-03-2017,88.91,17.1465704937219
06-03-2017,104.29,16.6424031879099
07-03-2017,71.17,16.5385029883754
08-03-2017,124.51,16.4795089162449
09-03-2017,95.37,16.6201260706355
10-03-2017,81.65,16.4297387203474
13-03-2017,56.5,15.9501221938822
14-03-2017,122.3,15.9920901468837
15-03-2017,159.48,16.4314577147624
16-03-2017,91.44,17.4034615073747
17-03-2017,152.01,17.135542559726
20-03-2017,161.69,17.0181826434958
21-03-2017,184.47,16.8243223333462
22-03-2017,65.8,19.4040138997775
23-03-2017,48.67,19.2608588375777
24-03-2017,106.37,18.7786628202007
27-03-2017,83.12,18.7654200730325
28-03-2017,89.73,18.5026181086765
29-03-2017,66.64,18.7990320505846
30-03-2017,91.55,18.7847531882884
31-03-2017,221.37,18.1721392416213
03-04-2017,115.76,18.2198900942667
04-04-2017,103.95,17.5821697828497
05-04-2017,75.28,17.0587656241166
06-04-2017,82.38,14.7504958588196
07-04-2017,67.93,14.8325351158218
10-04-2017,118.06,14.7428625357599
11-04-2017,41.86,15.0467969592539
12-04-2017,79.49,14.1533812630534
13-04-2017,59.73,13.8008788544338
17-04-2017,119.99,14.0523063685711
18-04-2017,71.39,13.9880815371176
19-04-2017,93.31,14.156446148611
20-04-2017,55.86,14.581632628866
21-04-2017,124.51,14.3767560824618
24-04-2017,144.04,14.0547355985501
25-04-2017,58.82,15.2635365702359
26-04-2017,70.4,15.631594099012
27-04-2017,63.06,15.3820695212097
28-04-2017,62.79,14.9124113939192
01-05-2017,97.49,14.6472911750257
02-05-2017,89.58,14.6615435107324
03-05-2017,86.79,14.6527402167283
04-05-2017,184.47,14.5651413502892
05-05-2017,72.21,16.6267770970933
08-05-2017,113.15,17.1364025851706
09-05-2017,84.95,17.023667730264
10-05-2017,67.32,16.8130800980608
11-05-2017,49.78,16.7927294128447
12-05-2017,129.4,16.2779768123842
15-05-2017,169.44,16.1416530165039
16-05-2017,118,16.6478641407318
17-05-2017,62.79,16.3773438339219
18-05-2017,89.48,18.7801246133858
19-05-2017,87.23,15.3334839630825
22-05-2017,83.62,15.6938248699516
23-05-2017,64.98,15.5451754315685
24-05-2017,76.1,15.4148581026189
25-05-2017,51.65,15.3063598820984
26-05-2017,62.91,14.8645191705926
30-05-2017,45.36,15.1727862583235
31-05-2017,168.16,15.1184546817358
01-06-2017,100.04,14.924210100533
02-06-2017,61.36,14.9339877622607
05-06-2017,274.58,14.3698361473584
06-06-2017,85.3,14.7656559092152
07-06-2017,46.07,14.6291450093907
08-06-2017,33.16,14.6230918990149
09-06-2017,65.8,14.7324740952781
12-06-2017,98.63,14.4277404355408
13-06-2017,144.57,14.2102472551513
14-06-2017,48.72,14.3440591259849
15-06-2017,67.05,13.5126554815036
16-06-2017,80.07,13.8835953777825
19-06-2017,75.3,13.7086785847602
20-06-2017,93.24,13.7799646860523
21-06-2017,90.96,14.8603361494032
22-06-2017,93.79,15.1589606047216
23-06-2017,135.04,15.1642917711297
26-06-2017,44.92,15.6193831769611
27-06-2017,93.1,15.5946203769492
28-06-2017,95.31,15.4524992594264
29-06-2017,65.45,15.8761998661574
30-06-2017,111.89,16.3291752168937
03-07-2017,101.66,16.4765609791285
05-07-2017,57.04,16.350316308502
06-07-2017,76.45,17.0679640638019
07-07-2017,160.41,16.843205862624
10-07-2017,92.94,16.8741320077913
11-07-2017,85.23,15.8888150269616
12-07-2017,70.04,15.6272493470623
13-07-2017,73.54,16.4017901462014
14-07-2017,90.61,16.0784414736525
17-07-2017,92.6,15.7574628627499
18-07-2017,88.82,15.6494887841022
19-07-2017,51.42,15.6629000716932
20-07-2017,100.4,16.1764905825909
21-07-2017,73.36,16.0864393075214
24-07-2017,305.98,15.3875269670684
25-07-2017,162.68,15.4185862223596
26-07-2017,80.27,15.2817506384047
27-07-2017,40.48,15.141481258094
28-07-2017,45.32,15.3788365589769
31-07-2017,80.96,15.349045634636
01-08-2017,70.77,15.2941858380279
02-08-2017,57.38,15.5700865970626
03-08-2017,61,15.6600994931538
04-08-2017,63.9,15.7551417693691
07-08-2017,96.65,15.4996571125363
08-08-2017,56.87,15.7671696403272
09-08-2017,62.08,16.0609251573862
10-08-2017,66.59,15.8670554646722
11-08-2017,41.93,17.772876958873
14-08-2017,88.94,17.6185018544596
15-08-2017,86.83,17.6879635148596
16-08-2017,47.71,17.6117940270434
17-08-2017,56.82,17.4078784984922
18-08-2017,60.34,18.1270737601503
21-08-2017,60.63,18.604732799627
22-08-2017,74.28,18.9239506924537
23-08-2017,69.07,19.2186452924128
24-08-2017,42.9,18.855645402642
25-08-2017,72.15,18.2280385898099
28-08-2017,80.49,17.6768098389297
29-08-2017,81.46,17.6083864581024
30-08-2017,42.02,17.5721389890845
31-08-2017,43.34,17.4533475340965
01-09-2017,57.53,17.9507933236239
05-09-2017,142.33,18.0482390999923
06-09-2017,198.18,18.342075999786
07-09-2017,88.44,17.9511534536709
08-09-2017,68.98,18.1411367804233
11-09-2017,94.13,18.1703112625526
12-09-2017,59.02,19.1241434959629
13-09-2017,71.31,19.0268047839985
14-09-2017,120.33,19.2477151023968
15-09-2017,72.36,18.0053305688223
18-09-2017,68.55,17.9843260400932
19-09-2017,58.25,17.9402477098964
20-09-2017,52.37,18.0453108597694
21-09-2017,55.35,17.462927481035
22-09-2017,63.09,17.5349427580365
25-09-2017,105.42,16.5627031284003
26-09-2017,58.14,17.5740402862182
27-09-2017,63.54,17.7914882742918
28-09-2017,103.05,17.6961812454468
29-09-2017,107.61,18.7730998194463
02-10-2017,75.31,17.8724043420191
03-10-2017,52.47,17.3188615756907
04-10-2017,48.06,17.1546332906275
05-10-2017,40.99,16.8719654297701
06-10-2017,85.68,16.6682114694649
09-10-2017,42.94,16.0416531727823
10-10-2017,74.46,15.8767752635126
11-10-2017,60.44,16.7505061639204
12-10-2017,37.61,16.3460647661435
13-10-2017,63.88,16.1597797624621
16-10-2017,98.42,16.0116137657613
17-10-2017,49.38,15.7101203769378
18-10-2017,100.11,15.7348107821639
19-10-2017,82.48,15.7420528563564
20-10-2017,62.32,15.8544881218874
23-10-2017,136.2,15.7437128621314
24-10-2017,37.25,15.8707273706518
25-10-2017,60.11,15.42917672
26-10-2017,114.37,16.2187360824114
27-10-2017,87.39,16.4526878402186
30-10-2017,64.62,17.7090007054341
31-10-2017,50.39,17.202406632018
01-11-2017,66.7,16.4546523837884
02-11-2017,85.31,16.3539321513569
03-11-2017,103.89,15.9886918913715
06-11-2017,92.35,16.1414013955026
07-11-2017,100.93,16.0342600347661
08-11-2017,67.48,16.0074749651891
09-11-2017,65.11,14.4226746022992
10-11-2017,56.77,13.5077558500301
13-11-2017,134.97,13.3083923393133
14-11-2017,107.88,13.1424545336548
15-11-2017,58.1,13.6393240639126
16-11-2017,83.79,14.0229538518153
17-11-2017,98.62,14.2298872729037
20-11-2017,79.5,14.3924352620605
21-11-2017,199.49,14.1281448805243
22-11-2017,52.93,14.1876730702075
24-11-2017,34.88,14.0128131466356
27-11-2017,31.11,14.2531298399718
28-11-2017,206.63,14.4347945569383
29-11-2017,103.98,14.505593209597
30-11-2017,101.48,14.4774870358714
01-12-2017,86.95,14.0459049310564
04-12-2017,101.07,13.8882782836097
05-12-2017,95.44,14.2579610016961
06-12-2017,57.79,14.1743652858101
07-12-2017,40.69,13.9944043642055
08-12-2017,63.52,14.3298730985501
11-12-2017,81.46,13.8790058696614
12-12-2017,66.43,14.0110036831372
13-12-2017,52.01,14.4423735837982
14-12-2017,32.59,13.5995935232596
15-12-2017,104.84,13.0546976596748
18-12-2017,94.77,12.8147969768086
19-12-2017,82.4,13.4407075826408
20-12-2017,57.2,13.4872792883068
21-12-2017,92.94,13.678405793386
22-12-2017,72.69,13.4536447179161
26-12-2017,106.31,13.1575506691013
27-12-2017,58.44,13.016411418598
28-12-2017,63.24,13.4632167922394
29-12-2017,146.43,13.3198386121327
02-01-2018,111.2,13.3414572301944
03-01-2018,52.45,15.0270766861206
04-01-2018,243.48,14.4481704455317
05-01-2018,108.68,14.2247927248248
08-01-2018,77.28,13.8652816036884
09-01-2018,157.58,13.7773424025803
10-01-2018,89.18,13.6483422261613
11-01-2018,111.72,14.0468737385575
12-01-2018,107.69,14.3792539897723
16-01-2018,61.57,14.2453496672595
17-01-2018,61.83,12.8416553464444
18-01-2018,115.86,13.0503387207729
19-01-2018,88.34,12.8783752709472
22-01-2018,110.72,12.8463896644305
23-01-2018,74.52,12.7370964305151
24-01-2018,93.27,12.6022306388192
25-01-2018,77.97,11.8381978757022
26-01-2018,110,12.1744075860844
29-01-2018,85.23,11.7769072484877
30-01-2018,68.45,10.1207911650263
31-01-2018,71.84,11.5181601947087
01-02-2018,49.78,11.3399044329762
02-02-2018,61.2,11.0379162974078
05-02-2018,145.79,12.8433387857428
06-02-2018,92.59,15.32300623
07-02-2018,58.29,15.082030133341
08-02-2018,89.29,14.8307395147528
09-02-2018,82.68,16.5006316297399
12-02-2018,80.89,15.6503051660308
13-02-2018,104.55,15.7192175052918
14-02-2018,107.01,15.6052520752692
15-02-2018,88.63,16.5583253138899
16-02-2018,80.52,16.9657829813315
20-02-2018,80.15,16.8844961097806
21-02-2018,95.81,16.5280279765413
22-02-2018,50.25,16.041554320168
23-02-2018,55.72,15.7360425920255
26-02-2018,68.6,15.4786855791184
27-02-2018,52.64,15.3530267429807
28-02-2018,46.68,15.9476865472397
01-03-2018,69.3,16.1374912362531
02-03-2018,39.63,16.6822713500104
05-03-2018,148.37,16.5274559205508
06-03-2018,133.87,16.459671974346
07-03-2018,87.33,16.0077146563393
08-03-2018,57,16.4744356714018
09-03-2018,132.57,16.3707781915871
12-03-2018,107.4,18.0596696710832
13-03-2018,54.85,18.1175293289549
14-03-2018,79.61,18.6007932516333
15-03-2018,43.98,18.1560941249858
16-03-2018,110.96,17.9184470283804
19-03-2018,74.64,17.2887504352667
20-03-2018,79.32,17.0885001987272
21-03-2018,55.83,16.9159339668592
22-03-2018,57.36,16.9574052342642
23-03-2018,66.64,17.8033787140764
26-03-2018,89.77,17.3291052351489
27-03-2018,22.48,18.1880951565159
28-03-2018,26.48,19.2014492802531
29-03-2018,16.75,19.4483068053047
02-04-2018,167.71,19.5256662973457
03-04-2018,88.73,20.5300637595966
04-04-2018,52.9,20.358855442084
05-04-2018,109.08,19.9982284165208
06-04-2018,70.62,19.861958689549
09-04-2018,275.14,20.1707409197061
10-04-2018,56.17,19.2516033021602
11-04-2018,79.88,19.5823586903425
12-04-2018,190.11,19.5183126588347
13-04-2018,141.34,19.6353234580365
16-04-2018,65.26,19.4157679
17-04-2018,65.55,18.8806035915221
18-04-2018,71.44,19.7904014890526
19-04-2018,46.61,19.1696712499804
20-04-2018,47.54,19.3522861223569
23-04-2018,66.91,19.5433832888726
24-04-2018,35.09,19.4162625881639
25-04-2018,108.69,17.9830799798392
26-04-2018,68.42,17.617514193355
27-04-2018,25.82,17.9074147399629
30-04-2018,86.67,17.6921726862954
01-05-2018,101.87,17.684470664986
02-05-2018,95.92,17.4765731547898
03-05-2018,57.16,17.2492842417259
04-05-2018,38.51,16.5757588910557
07-05-2018,96.74,16.3578468239879
08-05-2018,100.02,16.2704282374273
09-05-2018,62.2,15.6909927847343
10-05-2018,74.02,16.0113167539715
11-05-2018,78.27,16.4295027110173
14-05-2018,127.21,15.8309713578553
15-05-2018,42.73,15.4368691067777
16-05-2018,50.06,15.545124588984
17-05-2018,74.49,15.479656218949
18-05-2018,129.32,15.0733805520422
21-05-2018,87.84,14.85847827
22-05-2018,92.17,15.3093626783948
23-05-2018,171.23,14.7505263359984
24-05-2018,48.9,14.5960111903242
25-05-2018,102.1,14.3778477199033
29-05-2018,50.44,15.2926451030716
30-05-2018,135.21,15.0675629143366
31-05-2018,77.32,15.108236555761
01-06-2018,109.62,15.1326060044911
04-06-2018,80.79,15.0601698620583
05-06-2018,36.31,14.72945437
06-06-2018,37.98,14.5654690550705
07-06-2018,55.99,14.3569868201756
08-06-2018,112.51,14.1247423967354
11-06-2018,138.36,14.035645919418
12-06-2018,235.59,13.9200257603666
13-06-2018,137.07,13.1576424823282
14-06-2018,96.72,13.1282835075177
15-06-2018,68.71,13.4650322674487
18-06-2018,79.32,14.1550673589655
19-06-2018,165.86,13.9711801873861
20-06-2018,222.05,14.0693971420643
21-06-2018,71.67,14.1522938297316
22-06-2018,80.35,14.5648644897501
25-06-2018,63.53,15.1529670822117
26-06-2018,218.91,15.0972649377053
27-06-2018,39.58,15.4340379426461
28-06-2018,89.28,16.2300343997749
29-06-2018,54.02,16.0622147241762
02-07-2018,80.26,16.1120189907714
03-07-2018,119.73,15.936324047044
05-07-2018,80.07,15.9158096720923
06-07-2018,184.49,16.120562092683
09-07-2018,110.48,15.9886566727711
10-07-2018,81.98,14.9792492515837
11-07-2018,40.76,14.660866578307
12-07-2018,84.92,14.5510933670759
13-07-2018,74.75,14.788224590877
16-07-2018,89.31,14.5815393997613
17-07-2018,58.55,14.635900764558
18-07-2018,75.12,14.6267104758423
19-07-2018,55.33,14.921401825362
20-07-2018,132.11,14.0822734723415
23-07-2018,78.59,13.2585647542129
24-07-2018,77.37,13.4837885058093
25-07-2018,57.92,13.3270352019373
26-07-2018,104.65,13.3426083263234
27-07-2018,61.47,12.9709319792291
30-07-2018,153.38,12.8513284012815
31-07-2018,91.35,12.7426986273275
01-08-2018,57.71,12.9173449963274
02-08-2018,117.93,12.8325367055594
03-08-2018,87.73,12.9440288553468
06-08-2018,112.91,12.7244540411895
07-08-2018,72.24,12.3094905446432
08-08-2018,56.98,12.2121449381821
09-08-2018,69.96,12.2680283015438
10-08-2018,76.97,13.6628646962361
13-08-2018,88.52,13.7186583193288
14-08-2018,55.18,13.7642173943045
15-08-2018,20.08,13.5989149759206
16-08-2018,30.89,14.5438173014286
17-08-2018,62.36,14.2389536226067
20-08-2018,45.18,14.4024279724222
21-08-2018,81.92,14.4828085031141
22-08-2018,38.52,14.2647630736349
23-08-2018,89.75,13.9456147605446
24-08-2018,80.33,13.8032711420889
27-08-2018,108.44,13.6060368544142
28-08-2018,165.65,14.0611609031604
29-08-2018,92.96,14.045256012587
30-08-2018,90.46,14.2388107426301
31-08-2018,121.46,14.1495609633963
04-09-2018,74.36,13.6710007199894
05-09-2018,37.66,13.367530550379
06-09-2018,68.5,13.297851118995
07-09-2018,67.9,13.1872384019524
10-09-2018,47.25,12.7618637309487
11-09-2018,49.37,12.7752889953685
12-09-2018,40.31,11.9095689298738
13-09-2018,29.73,11.5879698202941
14-09-2018,36.1,11.5621617814132
17-09-2018,100.71,11.2960054103133
18-09-2018,71.72,10.9603685116081
19-09-2018,74.06,11.1216235463465
20-09-2018,54.24,11.2250636011124
21-09-2018,88.17,11.4363900222124
24-09-2018,89.13,11.2969718559965
25-09-2018,55.65,11.5538574839727
26-09-2018,37.16,12.1364211363667
27-09-2018,22.95,11.9490986780763
28-09-2018,52.38,12.0188931330119
01-10-2018,166.69,12.4364406849188
02-10-2018,130.93,12.3044244775123
03-10-2018,107.49,12.2307570888257
04-10-2018,119.36,11.6795892639836
05-10-2018,66.64,13.5919629060406
08-10-2018,112.49,12.4901106135474
09-10-2018,31.39,11.1625680928021
10-10-2018,58.99,11.3705792715265
11-10-2018,68.38,14.4541420207039
12-10-2018,103.11,15.5662457872113
15-10-2018,85.8,15.4789686392059
16-10-2018,109.71,15.480971437673
17-10-2018,77.94,16.6596622172522
18-10-2018,100.13,16.4234488756171
19-10-2018,70.3,16.3625081688399
22-10-2018,89.49,16.1692907042649
23-10-2018,52.04,16.1696443266421
24-10-2018,73.6,14.8068503306231
25-10-2018,89.53,16.7359441534601
26-10-2018,65.53,16.2532249460521
29-10-2018,64.23,15.5160696326469
30-10-2018,51.28,15.4009035526784
31-10-2018,79.07,14.8513938303508
01-11-2018,84.17,14.7226299263139
02-11-2018,82.99,15.1145081763906
05-11-2018,90.47,15.0611308461934
06-11-2018,148.95,14.07507551
07-11-2018,61.17,13.1885762942999
08-11-2018,51.63,12.4629199053625
09-11-2018,41.01,12.3185596668141
12-11-2018,42.33,12.7096829702003
13-11-2018,64.87,13.0228293795488
14-11-2018,53.94,12.7902446488071
15-11-2018,55.04,12.6108785254821
16-11-2018,30.47,12.3541655191541
19-11-2018,10.92,12.4208561307759
20-11-2018,29.26,12.690874191048
21-11-2018,46.86,13.3314028693864
23-11-2018,24.17,13.2823177127164
26-11-2018,168.44,13.9182754184044
27-11-2018,93.08,13.4096502648643
28-11-2018,100.92,13.3679061585736
29-11-2018,183.21,13.6646664981036
30-11-2018,136.43,13.2234433954465
03-12-2018,158.49,13.1898548405496
04-12-2018,109.29,14.0209173928002
05-12-2018,83.26,15.175423022489
06-12-2018,110.19,15.160088041239
07-12-2018,101.45,15.9381388266608
10-12-2018,71.08,15.8726256025132
11-12-2018,88.44,15.7280100911038
12-12-2018,57.97,15.6816715985905
13-12-2018,121.67,15.6956931645368
14-12-2018,86.56,15.5337792728946
17-12-2018,101.75,16.0906059534953
18-12-2018,103.24,16.8973259107055
19-12-2018,114.17,17.5964072995729
20-12-2018,79.38,16.9541827627856
21-12-2018,144.91,18.1195632857838
24-12-2018,141.79,18.309458849539
26-12-2018,198.19,18.9080183412479
27-12-2018,161.1,21.845207615882
28-12-2018,156.65,21.6367107373135
31-12-2018,149.82,21.3826478299127
02-01-2019,146.97,21.0142476024285
03-01-2019,212.58,21.0552520798491
04-01-2019,153.15,21.103977001493
07-01-2019,148.61,22.9496445556582
08-01-2019,259.25,22.8554206694256
09-01-2019,120.42,22.1824821206721
10-01-2019,148.84,22.6872535771547
11-01-2019,170.68,22.5038731792703
14-01-2019,223.58,22.4468940177897
15-01-2019,104.39,22.2595249766867
16-01-2019,173.46,22.1658641383877
17-01-2019,168.92,21.5749951588126
18-01-2019,154.17,21.7278527034743
22-01-2019,107.95,21.5492425100523
23-01-2019,88.26,22.5992751299478
24-01-2019,106.06,22.4203705251332
25-01-2019,105.17,23.2108432141523
28-01-2019,73.71,22.6613911993985
29-01-2019,62.53,22.036043210004
30-01-2019,123.71,22.1219328876953
31-01-2019,126.24,22.0745601278535
01-02-2019,95.81,21.2491468286695
04-02-2019,216.31,20.9312213389665
05-02-2019,87.75,20.7973291696897
06-02-2019,145.25,19.9564809446294
07-02-2019,93.79,18.8382115856505
08-02-2019,76.81,19.3436364416263
11-02-2019,59.53,19.413663337794
12-02-2019,45.91,19.1131420198288
13-02-2019,93.01,19.1096052163205
14-02-2019,35.99,18.9199480216999
15-02-2019,55.54,18.6940899791293
19-02-2019,79.79,17.6982842652535
20-02-2019,65.36,18.2633207789267
21-02-2019,87.44,18.0880464664613
22-02-2019,115.34,17.7223116638078
25-02-2019,84.03,18.2909646778408
26-02-2019,68.54,18.4066554545349
27-02-2019,128.81,18.0878813114458
28-02-2019,125.24,18.1693669084281
01-03-2019,110.76,17.3283590813009
04-03-2019,71.01,17.3225636645771
05-03-2019,138.38,16.9635470562625
06-03-2019,78.64,16.9978222620481
07-03-2019,138.86,18.8327393333452
08-03-2019,81.81,18.9970125765925
11-03-2019,161.35,18.7518665151627
12-03-2019,93.23,20.5763142456562
13-03-2019,81.38,20.4024418837801
14-03-2019,56.33,20.3621102558953
15-03-2019,66.48,20.0450642017708
18-03-2019,77.23,19.2572501400741
19-03-2019,82.83,18.9043841655681
20-03-2019,75.89,18.8249367664842
21-03-2019,91.17,18.5311539755691
22-03-2019,83.99,17.5383297368009
25-03-2019,69.27,20.3048634376227
26-03-2019,78.28,20.5263407925485
27-03-2019,92.66,20.2119355261231
28-03-2019,53.74,20.2623454278755
29-03-2019,91.25,20.1358671664781
01-04-2019,117.34,20.0837896449217
02-04-2019,130.56,20.2684367760921
03-04-2019,81.95,20.1604689926299
04-04-2019,82.78,20.3114801183001
05-04-2019,50.15,20.293457885222
08-04-2019,58.07,21.086914530254
09-04-2019,60.19,20.9385145406964
10-04-2019,71.78,21.2959079598161
11-04-2019,54.57,21.3863422327978
12-04-2019,75.79,20.9200616808259
15-04-2019,76.25,20.0417113408972
16-04-2019,58.1,19.7171404349376
17-04-2019,63.24,19.6702686295981
18-04-2019,56.96,19.12860263
22-04-2019,78.68,18.6807034240329
23-04-2019,56.96,18.428687016707
24-04-2019,60.14,18.7677212330327
25-04-2019,76.31,18.124337606807
26-04-2019,67.89,18.5945954370258
29-04-2019,97.53,18.1918406373581
30-04-2019,75.34,17.7877289250856
01-05-2019,112.75,17.4631002765637
02-05-2019,30.2,17.5371338347879
03-05-2019,57.65,17.3813375567999
06-05-2019,93.78,17.3349491147647
07-05-2019,111.09,17.7769515930347
08-05-2019,101.81,16.5116366213612
09-05-2019,67.46,15.9515018914563
10-05-2019,108.12,16.5087935759076
13-05-2019,94.65,16.805362084914
14-05-2019,126.65,19.0822247946681
15-05-2019,132.3,19.0211713848998
16-05-2019,94.72,18.7287698206639
17-05-2019,117.89,18.666459138017
20-05-2019,95.08,17.7777435794149
21-05-2019,73.8,16.6677978955611
22-05-2019,69.8,17.4070974732176
23-05-2019,71.04,16.6476262542189
24-05-2019,144.24,18.3209030994529
28-05-2019,69.48,17.9521886211359
29-05-2019,55.62,17.6290810874264
30-05-2019,50.84,17.50289477
31-05-2019,94.35,17.0559714543367
03-06-2019,72.86,16.847448838934
04-06-2019,120.06,16.9795881799701
05-06-2019,217.51,17.8386382328116
06-06-2019,137.43,17.6527186466124
07-06-2019,242.25,17.5336792821249
10-06-2019,162.1,17.6807048369482
11-06-2019,130.24,17.8327284951812
12-06-2019,116.03,17.2531434951701
13-06-2019,143.87,17.3671066374216
14-06-2019,145.07,17.6721933181921
17-06-2019,82.16,17.6274567239907
18-06-2019,146.35,18.2213399271432
19-06-2019,77.89,18.6563562526227
20-06-2019,116.67,18.5238758327268
21-06-2019,178.92,19.6410229714735
24-06-2019,92.75,19.3471385159877
25-06-2019,74.19,19.0537680280107
26-06-2019,142.51,18.8220342223424
27-06-2019,64.08,18.7845920585622
28-06-2019,129.48,18.7838697160148
01-07-2019,174.62,18.6728369274832
02-07-2019,144.12,18.8565044309886
03-07-2019,126.27,19.1723773481174
05-07-2019,72.83,18.9684632
08-07-2019,72.06,17.800050648503
09-07-2019,40.14,17.7204415290868
10-07-2019,45.62,17.5979120169159
11-07-2019,103.84,18.3239662114175
12-07-2019,72.49,17.8017112491062
15-07-2019,72.19,17.7125101951409
16-07-2019,53.41,17.3690188385201
17-07-2019,77.06,17.6453762398444
18-07-2019,61.63,17.3778788033313
19-07-2019,61.84,16.787028172643
22-07-2019,75.32,16.6901321557785
23-07-2019,114.24,15.7250579077125
24-07-2019,79.72,15.4643499823334
25-07-2019,40.68,16.0009746762061
26-07-2019,116.11,16.2149151840784
29-07-2019,86.97,16.0611893975103
30-07-2019,139.24,15.7206779593564
31-07-2019,103.01,15.143012740079
01-08-2019,150.2,15.2542627981005
02-08-2019,117.41,15.5936989828014
05-08-2019,83.03,15.3593937942094
06-08-2019,84.05,18.7491840789201
07-08-2019,92.22,18.7964919324647
