Date,Carbon,TCI
19-11-2019,445.67,14.522239937491
20-11-2019,456.64,15.6952854419311
21-11-2019,455.13,15.4393320582966
22-11-2019,467.22,15.3326992126343
25-11-2019,464.58,14.6630411504337
26-11-2019,463.63,15.2013943055049
27-11-2019,477.43,14.6517318446379
29-11-2019,479.32,14.6819816419562
02-12-2019,462.5,14.2778846056215
03-12-2019,456.45,14.1852260342435
04-12-2019,470.63,14.035544903231
05-12-2019,469.68,14.680138314215
06-12-2019,474.41,14.7238779050057
09-12-2019,478.19,14.8194287469686
10-12-2019,474.6,14.9330445754442
11-12-2019,465.9,14.8909757037743
12-12-2019,477.24,15.3711335144893
13-12-2019,456.83,15.923236496959
16-12-2019,472.71,15.8673048454812
17-12-2019,492.74,16.8868766333691
18-12-2019,502.38,16.8130671834619
19-12-2019,507.48,16.4627431377477
20-12-2019,504.08,16.2186536909682
23-12-2019,501.62,16.3502583294193
24-12-2019,492.93,15.8039247549644
26-12-2019,492.93,15.838336185041
27-12-2019,504.65,15.8810062802652
30-12-2019,474.22,15.7979395361798
31-12-2019,465.71,15.6290836859961
02-01-2020,460.99,15.3616253707829
03-01-2020,472.14,16.4833626594637
06-01-2020,457.96,16.8503946010437
07-01-2020,464.01,15.4997022968271
08-01-2020,455.13,15.2823772245846
09-01-2020,466.28,15.3928449257036
10-01-2020,457.58,15.3642246368973
13-01-2020,456.26,14.4555682569711
14-01-2020,450.59,15.2934235966513
15-01-2020,463.26,15.5356932405234
16-01-2020,469.68,14.8193259027806
17-01-2020,480.83,15.8290120551714
21-01-2020,471,15.6063047636749
22-01-2020,472.71,15.149310755008
23-01-2020,466.85,13.8531889367545
24-01-2020,460.8,13.6422064955621
27-01-2020,464.77,13.2137329311465
28-01-2020,465.9,16.9037888002291
29-01-2020,453.43,17.4714663249803
30-01-2020,448.7,17.334637709526
31-01-2020,451.35,17.0373545333972
03-02-2020,438.68,18.2667503383743
04-02-2020,441.52,18.5106436380749
05-02-2020,449.27,19.7720778837007
06-02-2020,445.3,19.7913229033127
07-02-2020,440.76,19.7067033673853
10-02-2020,437.74,20.2373664354452
11-02-2020,440.39,20.1663292153023
12-02-2020,451.35,20.7638257704232
13-02-2020,461.18,20.9098049234882
14-02-2020,459.1,20.7593428698777
18-02-2020,475.16,20.6642097339159
19-02-2020,485.94,20.3663171110387
20-02-2020,484.61,21.8698618495368
21-02-2020,484.05,21.1289702971709
24-02-2020,464.39,20.8520444337656
25-02-2020,457.02,23.5304067244427
26-02-2020,458.53,24.5942933797158
27-02-2020,446.06,22.2539430129677
28-02-2020,446.24,24.3637641073085
02-03-2020,444.54,23.6734039060206
03-03-2020,441.52,25.2629644646011
04-03-2020,450.4,24.8939916488585
05-03-2020,450.02,24.9308687142792
06-03-2020,442.65,24.8639084415992
09-03-2020,440.01,25.9300802704072
10-03-2020,455.51,33.1278801307936
11-03-2020,452.1,33.5009435189341
12-03-2020,425.64,34.3973608880012
13-03-2020,414.68,36.2379869596939
16-03-2020,368,36.496104710868
17-03-2020,346.07,37.6121172929224
18-03-2020,289.18,37.1967567315068
19-03-2020,309.78,38.4435131979311
20-03-2020,304.49,37.9576981706009
23-03-2020,293.72,36.9834333450412
24-03-2020,317.15,36.3722471312157
25-03-2020,330.95,37.1982192179942
26-03-2020,327.93,36.5189178032313
27-03-2020,309.78,35.781075397991
30-03-2020,322.45,36.0772202684299
31-03-2020,334.16,35.7921180811006
01-04-2020,322.82,35.4501393641068
02-04-2020,341.35,35.6121845200275
03-04-2020,339.46,35.3576468380006
06-04-2020,385.57,34.9960476875485
07-04-2020,387.65,35.1500631733429
08-04-2020,399.56,34.8227560771365
09-04-2020,398.43,34.0557934285246
14-04-2020,374.42,33.1956538626763
15-04-2020,363.84,32.7266112785873
16-04-2020,395.78,32.7925724316285
17-04-2020,410.14,32.4576116151009
20-04-2020,404.1,32.4322005989992
21-04-2020,375.18,30.4159350720245
22-04-2020,390.49,30.7126721330599
23-04-2020,397.48,30.9101075972484
24-04-2020,392,30.6935620836375
27-04-2020,383.31,30.1049559528758
28-04-2020,381.98,29.8412968968293
29-04-2020,381.6,29.5715509795409
30-04-2020,369.89,30.1615919922413
01-05-2020,358.55,30.3877722630606
04-05-2020,365.73,30.5708672650934
05-05-2020,360.81,30.2607771242697
06-05-2020,359.11,30.3790424088399
07-05-2020,369.32,29.3874729959699
08-05-2020,365.73,29.0686746370395
11-05-2020,360.44,29.3024953421266
12-05-2020,350.04,27.9504965960424
13-05-2020,352.88,27.7647402671112
14-05-2020,356.09,27.8466560914286
15-05-2020,362.33,27.1160426261358
18-05-2020,384.44,26.3596603516395
19-05-2020,377.45,28.3236566045042
20-05-2020,401.83,27.9722328896462
21-05-2020,400.32,28.2007701242419
22-05-2020,404.47,27.8128504385979
26-05-2020,408.25,27.5401381555589
27-05-2020,403.15,28.3277498484282
28-05-2020,401.83,27.9165684930206
29-05-2020,404.47,27.2526070373519
01-06-2020,396.35,27.0805043763175
02-06-2020,417.14,26.7373413286288
03-06-2020,417.33,26.2559372266757
04-06-2020,419.78,26.9056473667229
05-06-2020,439.25,26.3987502301129
08-06-2020,429.23,27.0067163689384
09-06-2020,424.89,26.8733040139821
10-06-2020,433.01,26.7312987294621
11-06-2020,420.92,25.4599120245508
12-06-2020,415.81,29.0621321781892
15-06-2020,418.84,28.4413103166562
16-06-2020,430.56,28.2017556864063
17-06-2020,429.99,28.0834469540423
18-06-2020,462.5,27.9254306874454
19-06-2020,456.64,27.7180284940144
22-06-2020,463.63,27.1313833510487
23-06-2020,480.27,26.6822915132532
24-06-2020,480.08,26.4056282201451
25-06-2020,475.92,27.3941736440101
26-06-2020,467.41,27.1242675729471
29-06-2020,503.32,27.7664983308074
30-06-2020,509.75,28.8712503811653
01-07-2020,523.74,28.4777521758279
02-07-2020,517.31,27.9289983834216
06-07-2020,561.35,27.7296304005557
07-07-2020,555.49,27.1227344786091
08-07-2020,554.17,26.7675133818467
09-07-2020,540.75,27.0901136738272
10-07-2020,548.5,26.9553391355675
13-07-2020,554.73,26.857599230665
14-07-2020,560.22,26.6396728666972
15-07-2020,545.28,25.9870515011515
16-07-2020,502.95,26.1933010312187
17-07-2020,525.82,26.1201793245513
20-07-2020,494.63,25.9190689967309
21-07-2020,502.95,24.0513244695979
22-07-2020,503.32,24.0463655940279
23-07-2020,516.55,23.793832094137
24-07-2020,498.41,23.6387590670742
27-07-2020,472.71,23.9881623601622
28-07-2020,486.5,23.5741524637099
29-07-2020,495.01,23.5993770470836
30-07-2020,482.72,23.419829924002
31-07-2020,496.71,22.9648955560892
03-08-2020,493.87,22.7588917227851
04-08-2020,507.1,22.4148447726546
05-08-2020,505.97,21.242702095196
06-08-2020,498.79,21.9162750472106
07-08-2020,499.36,21.8434547295984
10-08-2020,504.84,21.7024921462123
11-08-2020,495.01,21.8354216285925
12-08-2020,490.85,21.5140487910067
13-08-2020,480.64,22.1926776702591
14-08-2020,481.59,22.0300290413098
17-08-2020,497.09,21.667923902047
18-08-2020,501.81,21.7741613737722
19-08-2020,495.76,21.1243633598195
20-08-2020,489.53,20.5997883890852
21-08-2020,484.8,21.5684448635723
24-08-2020,519.39,21.3390483109456
25-08-2020,540.75,21.8570876984915
26-08-2020,540.94,21.5314920392809
27-08-2020,536.21,21.336107182026
28-08-2020,557.95,21.353621033257
31-08-2020,541.69,21.167010124099
01-09-2020,524.3,21.3357479826708
02-09-2020,533.56,21.0454926915191
03-09-2020,543.18,20.0904047233612
04-09-2020,517.12,22.1571860517187
08-09-2020,506.36,20.3324323475705
09-09-2020,514.05,19.2783391367955
10-09-2020,537.04,19.5062986883017
11-09-2020,533.98,19.7885229274489
14-09-2020,575.66,19.7866008779368
15-09-2020,562.88,19.9878243012098
16-09-2020,566.56,20.2665695277721
17-09-2020,537.16,20.3224712983991
18-09-2020,528.82,19.767688325657
21-09-2020,498.75,19.58745236
22-09-2020,525.87,19.6901688341209
23-09-2020,500.45,19.5082684428334
24-09-2020,505.85,18.9466023878188
25-09-2020,494.11,18.6573538350328
28-09-2020,523.11,18.2023315152106
29-09-2020,505.79,18.337966436066
30-09-2020,508.42,18.3265848796676
01-10-2020,500.51,18.4728984314584
02-10-2020,510.3,19.5564802633442
05-10-2020,508.61,19.0492220307962
06-10-2020,505.79,20.8829834232355
07-10-2020,507.78,20.7573398090491
08-10-2020,497.24,21.8806322040378
09-10-2020,485.39,21.6470972412818
12-10-2020,488.4,21.8486457313315
13-10-2020,476.08,21.3521061366258
14-10-2020,486.05,21.0342117433272
15-10-2020,471.3,20.873341329659
16-10-2020,469.77,21.0232122851153
19-10-2020,471.57,20.9245221487902
20-10-2020,460.86,20.7270073367531
21-10-2020,445.01,20.5918212885838
22-10-2020,456.53,22.5977276501328
23-10-2020,481.01,22.3446478019378
26-10-2020,450.33,22.221604920837
27-10-2020,454.22,23.5527153253812
28-10-2020,434.81,23.0178904995145
29-10-2020,446.7,23.9310889849272
30-10-2020,447.46,23.979328255037
02-11-2020,446.7,23.7669521400087
03-11-2020,460.1,24.1110088593289
04-11-2020,473.62,24.0283737784523
05-11-2020,489.95,23.2623266186813
06-11-2020,479.15,27.4866689414435
09-11-2020,500.36,27.4984508390261
10-11-2020,494.36,28.2331462978151
11-11-2020,492.33,27.6683760700495
12-11-2020,488.39,27.8626036854447
13-11-2020,495.14,27.5737328262098
16-11-2020,515.96,27.1139850210575
17-11-2020,501.9,27.4716178831721
18-11-2020,512.39,27.0767073609272
19-11-2020,496.63,26.0453371729391
20-11-2020,504.13,25.5815978556431
23-11-2020,513.88,25.4235456520454
24-11-2020,521,25.7899063365882
25-11-2020,521,24.5145880477031
27-11-2020,531.13,24.5261059400947
30-11-2020,550.06,24.7614314333573
01-12-2020,545,23.9538763888421
02-12-2020,557.75,23.5317125157046
03-12-2020,547.44,23.1614747325458
04-12-2020,568.25,23.1007415627373
07-12-2020,559.06,23.1690355341816
08-12-2020,558.12,22.9396953042645
09-12-2020,560.75,23.0075062672451
10-12-2020,583.43,24.0817089322613
11-12-2020,576.12,24.3028463344785
14-12-2020,581.37,24.0102026656385
15-12-2020,603.31,23.1985619105363
16-12-2020,595.81,26.042582213597
17-12-2020,599.18,25.9166943585043
18-12-2020,583.06,25.7168229447451
21-12-2020,579.12,25.1886748944667
22-12-2020,584,24.6475757399779
23-12-2020,598.43,25.4350492999003
24-12-2020,603.49,24.949343337072
28-12-2020,626.93,24.784986026047
29-12-2020,619.05,23.6186990637747
30-12-2020,603.49,23.1249306012679
31-12-2020,613.43,23.1534248184232
04-01-2021,631.61,22.9392871639201
05-01-2021,617.93,22.7536904580426
06-01-2021,630.49,23.512697844488
07-01-2021,651.67,27.3881589081925
08-01-2021,654.67,30.0118939339872
11-01-2021,647.36,29.5535967380349
12-01-2021,649.8,29.3027096476179
13-01-2021,630.86,28.7981495264346
14-01-2021,628.61,27.4369096820076
15-01-2021,595.06,27.0900241551763
19-01-2021,620.37,28.4462943887236
20-01-2021,616.99,28.7609405959486
21-01-2021,639.49,28.4734038316291
22-01-2021,641.93,27.6914249541305
25-01-2021,621.68,27.2915810275607
26-01-2021,625.24,26.8665399153735
27-01-2021,623.93,25.6092647336906
28-01-2021,636.49,26.1257005346235
29-01-2021,617.74,25.8457622343645
01-02-2021,615.87,25.9578026891585
02-02-2021,655.61,26.7472470052094
03-02-2021,701.73,26.7150689601498
04-02-2021,698.73,26.4338962554379
05-02-2021,716.17,26.3007236511011
08-02-2021,723.85,26.0160921028741
09-02-2021,717.29,26.924993140792
10-02-2021,737.35,26.6494570904652
11-02-2021,726.67,25.7765531148803
12-02-2021,750.29,25.051645385132
16-02-2021,728.54,24.6954884673619
17-02-2021,714.1,24.1115517287103
18-02-2021,718.42,24.1206031667038
19-02-2021,701.17,26.0778053648359
22-02-2021,711.67,26.2336195587076
23-02-2021,724.98,27.9067333916199
24-02-2021,733.98,27.6937876759712
25-02-2021,717.29,27.1131138140257
26-02-2021,698.92,28.2790034320447
01-03-2021,696.11,27.4351093182473
02-03-2021,718.98,27.4642909128411
03-03-2021,702.48,26.1097213821119
04-03-2021,715.42,26.6406026577117
05-03-2021,731.54,27.1684910235228
08-03-2021,733.6,26.8588807999656
09-03-2021,762.1,26.4520256396042
10-03-2021,778.79,27.9053692615623
11-03-2021,786.1,27.724708474584
12-03-2021,803.34,27.9475705003674
15-03-2021,794.72,27.5681528417144
16-03-2021,779.91,27.1163313891336
17-03-2021,805.97,26.9485873551638
18-03-2021,794.91,26.634065811798
19-03-2021,786.85,27.8021096862372
22-03-2021,803.16,27.6644764653932
23-03-2021,776.72,27.6639648328584
24-03-2021,779.91,28.5014269792301
25-03-2021,756.48,28.4343200990249
26-03-2021,782.35,28.2586509453473
29-03-2021,784.6,28.4774165357352
30-03-2021,788.35,28.2448787035749
31-03-2021,797.72,28.4926270060885
01-04-2021,796.22,28.438481076612
06-04-2021,829.4,28.6909327009324
07-04-2021,822.28,28.3313265336917
08-04-2021,815.16,28.6936963342764
09-04-2021,818.16,28.4163044621675
12-04-2021,833.9,28.1912114783967
13-04-2021,822.09,28.4930147600842
14-04-2021,821.53,28.2099251481605
15-04-2021,827.9,27.8933901575481
16-04-2021,832.78,27.4688399788043
19-04-2021,831.47,27.3820351869702
20-04-2021,841.59,28.2334728286535
21-04-2021,860.71,27.9185383408979
22-04-2021,882.84,27.6154477176218
23-04-2021,880.21,27.1834014747216
26-04-2021,884.9,26.98759628
27-04-2021,886.77,26.8785103742038
28-04-2021,895.96,26.6471358576717
29-04-2021,900.27,26.431594918065
30-04-2021,915.64,26.4843826294562
03-05-2021,926.52,27.0192925686634
04-05-2021,911.33,26.627493209448
05-05-2021,927.08,28.4887487761483
06-05-2021,936.27,28.1272125029427
07-05-2021,945.83,27.5095678489147
10-05-2021,979.01,27.2177327958312
11-05-2021,994.39,29.7347572983306
12-05-2021,1037.13,29.0131326255858
13-05-2021,1021.57,29.9195146503629
14-05-2021,1062.06,29.6365324054935
17-05-2021,1056.25,30.6352466041255
18-05-2021,994.95,30.4192561741826
19-05-2021,931.39,30.0000683130652
20-05-2021,988.01,29.9941924211327
21-05-2021,970.2,29.7272950198647
24-05-2021,989.32,29.0337405922796
25-05-2021,999.63,28.5391067792213
26-05-2021,1006.2,27.9110422890991
27-05-2021,971.89,28.074167417926
28-05-2021,956.7,27.7506121736328
01-06-2021,982.57,27.5225997146046
02-06-2021,963.64,27.5851882984215
03-06-2021,941.89,27.3492931972745
04-06-2021,936.83,27.3506423848562
07-06-2021,964.95,27.1564791431644
08-06-2021,978.07,26.5814087095217
09-06-2021,1003.2,25.5199781397074
10-06-2021,1008.26,25.3943118735619
11-06-2021,987.45,24.6817553073385
14-06-2021,991.76,24.4767053384842
15-06-2021,963.64,23.8425039962609
16-06-2021,962.51,24.0216886764266
17-06-2021,954.45,23.9272446545727
18-06-2021,973.01,23.5565597873069
21-06-2021,982.76,24.7367427927861
22-06-2021,1001.32,25.5153350412827
23-06-2021,1024.94,25.2602407463557
24-06-2021,1032.82,25.0209639324215
25-06-2021,1032.07,25.2890053398644
28-06-2021,1040.5,24.3453562940519
29-06-2021,1043.13,24.2177584232138
30-06-2021,1056.82,23.3104604290842
01-07-2021,1080.81,22.9952175460108
02-07-2021,1075.19,22.0875002458276
06-07-2021,1012.76,21.924849834287
07-07-2021,986.51,22.6958869709871
08-07-2021,981.45,21.373881844995
09-07-2021,1017.26,21.0545744380335
12-07-2021,969.45,21.2405168623424
13-07-2021,990.82,20.6206413867492
14-07-2021,1000.57,20.2025112579892
15-07-2021,993.07,19.7508034653034
16-07-2021,991.57,17.9823647444084
19-07-2021,982.57,17.8985683930711
20-07-2021,960.08,18.7450511339767
21-07-2021,977.51,19.1224124038357
22-07-2021,952.2,21.0899266628603
23-07-2021,954.08,20.7349375882453
26-07-2021,997.38,20.5851574822891
27-07-2021,991.95,20.8067940074604
28-07-2021,1009.38,20.7155131395771
29-07-2021,1013.32,21.3577062762382
30-07-2021,999.82,21.1584620872039
02-08-2021,1020.44,20.6844144066496
03-08-2021,1015.95,20.4859502775235
04-08-2021,1039.75,20.530055080637
05-08-2021,1049.5,20.9445991444044
06-08-2021,1062.25,20.577571933102
09-08-2021,1061.5,19.8356982141807
10-08-2021,1076.31,19.079549207706
11-08-2021,1083.25,19.1619077239553
12-08-2021,1054.75,18.9297405317004
13-08-2021,1038.25,18.3072934769488
16-08-2021,1090.37,18.5598037931359
17-08-2021,1072.94,18.5990975089593
18-08-2021,1071.06,18.6683366288415
19-08-2021,1003.01,18.1383440340338
20-08-2021,1019.51,18.6129591130549
23-08-2021,1037.51,17.8080332431755
24-08-2021,1061.88,18.7885453628805
25-08-2021,1060,20.2056842434797
26-08-2021,1066,20.63136864
27-08-2021,1106.12,21.1290818377071
30-08-2021,1139.12,21.8789665229211
31-08-2021,1139.12,20.58851075
01-09-2021,1127.12,20.0494781480913
02-09-2021,1153.37,19.7176833037409
03-09-2021,1149.62,19.7831016975561
07-09-2021,1162.15,20.1423058878665
08-09-2021,1170.77,19.557320123938
09-09-2021,1176.39,20.0411614686803
10-09-2021,1142.13,19.0267336713288
13-09-2021,1144.94,18.9074242853761
14-09-2021,1122.13,18.2001578386216
15-09-2021,1122.36,18.1591693802378
16-09-2021,1112.06,18.08039384
17-09-2021,1115.34,17.9351873158589
20-09-2021,1137.81,17.493985858177
21-09-2021,1128.07,18.2697618784903
22-09-2021,1136.31,17.7989894128272
23-09-2021,1135.25,17.4618025023513
24-09-2021,1180.17,18.1113239098376
27-09-2021,1206.93,18.0246459152845
28-09-2021,1161.2,18.8215947318685
29-09-2021,1179.36,20.2911935332382
30-09-2021,1158.14,20.215501200211
01-10-2021,1163.7,19.9486868442741
04-10-2021,1189.21,19.7899063274588
05-10-2021,1214.05,18.6858001747145
06-10-2021,1109.44,18.6112122277236
07-10-2021,1132.66,18.6813489573855
08-10-2021,1094.43,19.3053874241106
11-10-2021,1109.76,19.0583423122491
12-10-2021,1105.46,18.4989876091055
13-10-2021,1107.79,18.5884912922041
14-10-2021,1151.79,20.0030971577271
15-10-2021,1114.42,19.9948698437013
18-10-2021,1098.08,19.1932439614277
19-10-2021,1023.28,19.1972792877364
20-10-2021,1083.5,19.4468983874311
21-10-2021,1087.59,18.4355103453437
22-10-2021,1092.76,18.0360701048361
25-10-2021,1106.08,17.741794824091
26-10-2021,1121.27,17.6412206737908
27-10-2021,1123.2,17.1809470372412
28-10-2021,1098.36,16.9657972300892
29-10-2021,1100.97,17.4210512667371
01-11-2021,1067.67,17.1917569663002
02-11-2021,1114.47,17.5163790492939
03-11-2021,1121.19,17.9340661224901
04-11-2021,1121.8,18.1259730794323
05-11-2021,1113.31,17.177180322134
08-11-2021,1136.31,16.5997105364574
09-11-2021,1132.35,16.6966496329779
10-11-2021,1183.35,14.302711598422
11-11-2021,1193.43,14.1281716558483
12-11-2021,1185.25,14.0608508000389
15-11-2021,1234.53,14.0626493384675
16-11-2021,1264.57,14.762431445023
17-11-2021,1257.47,14.6684645186155
18-11-2021,1293.47,14.3648837630037
19-11-2021,1298.5,14.4392384691883
22-11-2021,1309.13,14.207465962852
23-11-2021,1295.52,14.1609209923426
24-11-2021,1365.24,14.2844105469725
26-11-2021,1363.19,14.3935273558851
29-11-2021,1389.66,16.7601194523823
30-11-2021,1411.85,16.5355632305928
01-12-2021,1439.25,16.7749949042527
02-12-2021,1496.12,16.9313565589591
03-12-2021,1466.1,16.6067966450317
06-12-2021,1522.22,17.3562535951485
07-12-2021,1591.01,17.4252913564363
08-12-2021,1666.89,18.8049338075428
09-12-2021,1507.86,18.3610158965281
10-12-2021,1572.93,18.4841131145849
13-12-2021,1542.17,18.344033146573
14-12-2021,1493.69,18.1151392129375
15-12-2021,1513.64,18.761232557103
16-12-2021,1597.91,18.4811252213214
17-12-2021,1379.97,17.7086511480787
20-12-2021,1493.13,17.9848357533118
21-12-2021,1508.98,19.6923337143754
22-12-2021,1432.36,20.2212405872078
23-12-2021,1388.17,19.7168782988074
27-12-2021,1434.03,19.4270219716035
28-12-2021,1478.22,18.5326667388348
29-12-2021,1498.17,18.1826008054575
30-12-2021,1494.44,18.095955264194
31-12-2021,1503.57,18.2923827744479
03-01-2022,1566.22,18.0402716840896
04-01-2022,1582.99,17.8604368957392
05-01-2022,1632.77,17.9679899255585
06-01-2022,1617.11,19.3216715165663
07-01-2022,1592.5,19.7304504210644
10-01-2022,1493.13,19.6753666315795
11-01-2022,1515.69,19.8955745212855
12-01-2022,1491.64,20.5263109053642
13-01-2022,1501.9,20.03984574
14-01-2022,1530.23,20.0166482664302
18-01-2022,1541.23,19.9864315619523
19-01-2022,1530.42,20.2958321110529
20-01-2022,1595.67,20.0449841536625
21-01-2022,1574.79,19.3871141021736
24-01-2022,1566.4,21.516628596169
25-01-2022,1630.35,20.9847555730313
26-01-2022,1652.91,21.6597494908257
27-01-2022,1673.41,19.9849165100429
28-01-2022,1663.35,20.0424692181475
31-01-2022,1663.72,19.5613003794482
01-02-2022,1668.94,21.1306673274541
02-02-2022,1756.38,20.9995315903002
03-02-2022,1767.56,20.5578309313403
04-02-2022,1798.14,20.6421242283843
07-02-2022,1802.8,20.0740364460514
08-02-2022,1807.09,19.8046635963901
09-02-2022,1692.62,19.674792485574
10-02-2022,1692.43,20.2311694714642
11-02-2022,1731.39,20.3174816933711
14-02-2022,1710.7,19.7089559927543
15-02-2022,1699.14,19.3950624863675
16-02-2022,1675.28,21.912436722157
17-02-2022,1611.52,21.6452201001398
18-02-2022,1668.01,21.566541988471
22-02-2022,1673.6,21.7796714327122
23-02-2022,1772.41,21.7487045044824
24-02-2022,1622.52,21.5200743302086
25-02-2022,1643.21,22.8603979889407
28-02-2022,1532.66,23.6995132748502
01-03-2022,1283.58,26.2032058961799
02-03-2022,1276.87,26.0741111148551
03-03-2022,1255.62,25.9620290698299
04-03-2022,1213.67,24.6587571770955
07-03-2022,1086.9,24.6192160214634
08-03-2022,1277.25,23.8275975056136
09-03-2022,1364.31,25.307262841944
10-03-2022,1424.53,24.4204561760295
11-03-2022,1431.05,23.2036927558785
14-03-2022,1459.39,22.8389109040801
15-03-2022,1443.54,24.0320358197568
16-03-2022,1457.15,23.7173474949531
17-03-2022,1489.41,23.9870418140368
18-03-2022,1470.76,24.2095681949979
21-03-2022,1461.44,24.111760010851
22-03-2022,1503.95,24.0420286690167
23-03-2022,1428.07,23.8173709193898
24-03-2022,1458.64,23.6622725101314
25-03-2022,1465.36,23.2686986269899
28-03-2022,1506.56,23.3467872968829
29-03-2022,1523.15,23.3714940523936
30-03-2022,1459.95,23.225859547474
31-03-2022,1425.83,22.9338787762059
01-04-2022,1463.3,22.6670973051059
04-04-2022,1463.49,22.5875696095296
05-04-2022,1455.1,21.9928300468663
06-04-2022,1438.88,21.7691413061262
07-04-2022,1490.34,22.5576771831595
08-04-2022,1493.13,21.984402381209
11-04-2022,1453.24,21.4987483241258
12-04-2022,1473,21.5883877373839
13-04-2022,1443.73,21.686421931494
14-04-2022,1490.9,20.9696063883606
19-04-2022,1495.18,20.6396957909674
20-04-2022,1637.25,20.4407586338834
21-04-2022,1611.52,19.9339447497354
22-04-2022,1659.06,22.6018417330305
25-04-2022,1555.96,23.5432578597316
26-04-2022,1541.98,24.8421738674043
27-04-2022,1510.29,24.6236843122124
28-04-2022,1541.42,24.3599264441598
29-04-2022,1574.42,24.6176872700818
02-05-2022,1548.13,22.9887541213438
03-05-2022,1644.14,22.9575410763024
04-05-2022,1646.38,22.8225391178286
05-05-2022,1657.57,22.7676578681749
06-05-2022,1706.6,23.2357749947642
09-05-2022,1622.33,24.1021409019518
10-05-2022,1628.3,25.143519883555
11-05-2022,1656.08,25.0969963818842
12-05-2022,1645.45,24.9939346075114
13-05-2022,1649.55,24.7005356774981
16-05-2022,1669.68,25.7687965932827
17-05-2022,1709.95,25.2564093453014
18-05-2022,1577.96,25.8130612877985
19-05-2022,1550.74,25.3963830399976
20-05-2022,1498.73,25.4714182628986
23-05-2022,1456.97,24.9685772207867
24-05-2022,1516.06,24.9613983681166
25-05-2022,1517.56,24.5102800215734
26-05-2022,1580.2,24.4201540710114
27-05-2022,1569.76,25.0002380655314
31-05-2022,1566.4,25.7062784136497
01-06-2022,1604.81,25.1828432112736
02-06-2022,1609.65,25.0242419332421
03-06-2022,1619.53,25.3555507730757
06-06-2022,1518.12,24.829699880682
07-06-2022,1515.88,23.7670627528514
08-06-2022,1487.91,22.8201237890181
09-06-2022,1510.29,22.455005360423
10-06-2022,1526.13,22.4446238889436
13-06-2022,1520.17,23.1376666986033
14-06-2022,1568.83,24.8053953678933
15-06-2022,1607.04,25.0185301240625
16-06-2022,1547.39,24.8483983851021
17-06-2022,1535.64,24.8785876846629
21-06-2022,1579.64,24.5371683276599
22-06-2022,1526.5,24.7826190192924
23-06-2022,1568.45,24.7803066442954
24-06-2022,1555.4,24.279370556131
27-06-2022,1585.6,24.5131597505041
28-06-2022,1629.42,24.5335023330057
29-06-2022,1647.13,24.185616687386
30-06-2022,1680.87,25.129338342153
01-07-2022,1595.48,24.8556027443285
05-07-2022,1550.93,23.3705990526623
06-07-2022,1551.49,23.4099171623642
07-07-2022,1583.18,23.2654246558808
08-07-2022,1543.47,23.9266744838998
11-07-2022,1572.74,23.7238416283231
12-07-2022,1596.79,24.4081537195633
13-07-2022,1563.42,24.9015937066352
14-07-2022,1565.47,24.7323080329528
15-07-2022,1591.76,24.7907266981059
18-07-2022,1583.55,24.1879670734362
19-07-2022,1559.5,24.2321171459218
20-07-2022,1469.83,24.2937458794527
21-07-2022,1456.22,23.9943757071249
22-07-2022,1422.48,23.7268766876867
25-07-2022,1423.78,23.6284646414285
26-07-2022,1429.56,23.4275896778263
27-07-2022,1419.49,23.51862983
28-07-2022,1472.07,25.0887218869767
29-07-2022,1464.42,26.2779082361279
01-08-2022,1502.27,26.1258702555285
02-08-2022,1527.81,25.7740935422937
03-08-2022,1565.84,25.2367248259085
04-08-2022,1569.57,25.0951092587903
05-08-2022,1580.2,24.6849966668737
08-08-2022,1562.49,24.7381763745259
09-08-2022,1602.01,23.9263707805995
10-08-2022,1601.82,24.0961508868993
11-08-2022,1632.21,26.2212290126798
12-08-2022,1656.82,25.5750030957546
15-08-2022,1692.43,25.3898245834325
16-08-2022,1716.67,25.2181355945149
17-08-2022,1786.02,25.260185512498
18-08-2022,1790.49,24.9603992841031
19-08-2022,1827.22,24.5224119947332
22-08-2022,1718.34,25.4439987971929
23-08-2022,1664.65,25.7596009511254
24-08-2022,1663.72,25.7362781784059
25-08-2022,1665.02,25.6274565656179
26-08-2022,1683.67,25.6145772541794
29-08-2022,1615.62,25.8856153710722
30-08-2022,1506.56,25.8562581784862
31-08-2022,1492.02,25.9457466382533
01-09-2022,1506.18,25.8666488129835
02-09-2022,1452.14,26.4941737148722
06-09-2022,1302.98,26.5360198959807
07-09-2022,1287.13,25.8364194501518
08-09-2022,1253.4,26.2894677558571
09-09-2022,1231.86,26.1673476825188
12-09-2022,1338.34,26.3052817222794
13-09-2022,1300.01,26.2623775304008
14-09-2022,1352.03,26.951758984279
15-09-2022,1339.39,26.8255192696232
16-09-2022,1366.01,27.268628511338
19-09-2022,1326.3,27.1719566846337
20-09-2022,1327.09,26.8917456792157
21-09-2022,1302.22,26.333449825064
22-09-2022,1314.36,26.3210215442122
23-09-2022,1228.18,26.0093084628954
26-09-2022,1312.28,27.648816297311
27-09-2022,1268.66,28.089461311999
28-09-2022,1216.47,27.5854181549516
29-09-2022,1227.32,27.3106339370617
30-09-2022,1245.54,27.951311753598
03-10-2022,1230.59,27.4076779335714
04-10-2022,1247.71,29.4261928413787
05-10-2022,1250.27,30.0200550856352
06-10-2022,1284.89,30.5293176573072
07-10-2022,1302.04,30.1772154926849
