Date,TCI,VIX
26-06-2014,17.6317332984429,11.63
27-06-2014,17.4451207743902,11.26
30-06-2014,17.3037471567317,11.57
01-07-2014,16.7137395585402,11.15
02-07-2014,16.6525514402674,10.82
03-07-2014,16.9879910787763,10.32
07-07-2014,17.0162431110101,11.33
08-07-2014,18.1835785267877,11.98
09-07-2014,19.521138187551,11.65
10-07-2014,18.9374744660388,12.59
11-07-2014,19.22878863,12.08
14-07-2014,19.2368501477706,11.82
15-07-2014,19.1708888497302,11.96
16-07-2014,18.4247045344529,11
17-07-2014,18.1491669775276,14.54
18-07-2014,18.2790343217328,12.06
21-07-2014,18.6648954356385,12.81
22-07-2014,18.4414049576683,12.24
23-07-2014,18.65748115,11.52
24-07-2014,18.4302245519132,11.84
25-07-2014,18.5471249967139,12.69
28-07-2014,18.3237589107201,12.56
29-07-2014,18.0074956832959,13.28
30-07-2014,18.206500847657,13.33
31-07-2014,18.3884058812509,16.95
01-08-2014,20.871896266717,17.03
04-08-2014,21.1482890835357,15.12
05-08-2014,21.0885591329319,16.87
06-08-2014,20.1038593867027,16.37
07-08-2014,20.136363495323,16.66
08-08-2014,19.9756152033582,15.77
11-08-2014,19.8115658495696,14.23
12-08-2014,21.5030259299857,14.13
13-08-2014,21.6242096026993,12.9
14-08-2014,21.9889560718037,12.42
15-08-2014,21.8094543629154,13.15
18-08-2014,22.0217712630182,12.32
19-08-2014,22.1586807347011,12.21
20-08-2014,22.1794942660786,11.78
21-08-2014,21.5844336778239,11.76
22-08-2014,21.0581741613546,11.47
25-08-2014,20.987043292258,11.7
26-08-2014,21.0473262335175,11.63
27-08-2014,20.5459769504001,11.78
28-08-2014,20.3756355406314,12.05
29-08-2014,20.7209053608714,11.98
02-09-2014,21.3028221838868,12.25
03-09-2014,21.6162906758814,12.36
04-09-2014,21.3059051357967,12.64
05-09-2014,20.8513048464951,12.09
08-09-2014,20.7274552062994,12.66
09-09-2014,20.2411947982016,13.5
10-09-2014,22.0433872658075,12.88
11-09-2014,21.7313884302497,12.8
12-09-2014,21.4782236845138,13.31
15-09-2014,21.5613485350765,14.12
16-09-2014,23.7710004122464,12.73
17-09-2014,23.8694752288771,12.65
18-09-2014,23.7042852922627,12.03
19-09-2014,23.4443139237001,12.11
22-09-2014,23.4501425367398,13.69
23-09-2014,23.9199750558121,14.93
24-09-2014,23.4176429229274,13.27
25-09-2014,23.2276953778584,15.64
26-09-2014,24.075238748518,14.85
29-09-2014,24.3152228471156,15.98
30-09-2014,23.8517201627529,16.31
01-10-2014,23.9597391718005,16.71
02-10-2014,25.1486706050303,16.16
03-10-2014,24.7961909538227,14.55
06-10-2014,24.6349912467912,15.46
07-10-2014,24.481866557526,17.2
08-10-2014,24.9648948124781,15.11
09-10-2014,24.3915863286622,18.76
10-10-2014,26.3791999835919,21.24
13-10-2014,27.1882981296817,24.64
14-10-2014,28.5422974021112,22.79
15-10-2014,28.3478229789722,26.25
16-10-2014,27.7951639888085,25.2
17-10-2014,28.4019894877316,21.99
20-10-2014,28.2040693541317,18.57
21-10-2014,28.3915277896326,16.08
22-10-2014,28.1776763569259,17.87
23-10-2014,28.2517940558279,16.53
24-10-2014,28.3516121553515,16.11
27-10-2014,28.0747619118127,16.04
28-10-2014,28.204955163996,14.39
29-10-2014,28.6271928797913,15.15
30-10-2014,28.0113878510156,14.52
31-10-2014,27.734886425614,14.03
03-11-2014,28.4395731008705,14.73
04-11-2014,28.1018338039267,14.89
05-11-2014,28.693843106744,14.17
06-11-2014,28.1689768116528,13.67
07-11-2014,27.9040712286702,13.12
10-11-2014,25.7938181899928,12.67
11-11-2014,25.4721477066825,12.92
12-11-2014,25.4694691517005,13.02
13-11-2014,24.5449190722489,13.79
14-11-2014,24.7741204931617,13.31
17-11-2014,24.2613930705624,13.99
18-11-2014,23.6532947781854,13.86
19-11-2014,23.5970597178318,13.96
20-11-2014,23.3292179515055,13.58
21-11-2014,22.6842401396672,12.9
24-11-2014,22.8089739794911,12.62
25-11-2014,22.6296786446693,12.25
26-11-2014,22.9571416909715,12.07
28-11-2014,21.731495277811,13.33
01-12-2014,28.026234779394,14.29
02-12-2014,28.2934422495464,12.85
03-12-2014,27.8843010288652,12.47
04-12-2014,27.8032757220468,12.38
05-12-2014,27.559023205466,11.82
08-12-2014,26.9974607103696,14.21
09-12-2014,28.185247879982,14.89
10-12-2014,27.7590444864211,18.53
11-12-2014,27.7350578893281,20.08
12-12-2014,27.1666133258308,21.08
15-12-2014,26.7195631233106,20.42
16-12-2014,27.2977647100354,23.57
17-12-2014,27.1740388852027,19.44
18-12-2014,27.0968242623369,16.81
19-12-2014,26.8696098565211,16.49
22-12-2014,26.9037213137772,15.25
23-12-2014,26.72989155,14.8
24-12-2014,26.509599526729,14.37
26-12-2014,26.2917798456812,14.5
29-12-2014,26.1960314868687,15.06
30-12-2014,25.9004398317081,15.92
31-12-2014,25.5342474732625,19.2
02-01-2015,24.7208092610606,17.79
05-01-2015,24.1824674125844,19.92
06-01-2015,25.136332498448,21.12
07-01-2015,25.3265935117468,19.31
08-01-2015,24.9261667240787,17.01
09-01-2015,25.395584156281,17.55
12-01-2015,25.028775562797,19.6
13-01-2015,25.8705310932751,20.56
14-01-2015,25.6455360279972,21.48
15-01-2015,25.03222926,22.39
16-01-2015,24.9612617679044,20.95
20-01-2015,24.3417385762614,19.89
21-01-2015,24.2357574558224,18.85
22-01-2015,23.9905110646079,16.4
23-01-2015,22.6990988009339,16.66
26-01-2015,22.4607712239549,15.52
27-01-2015,23.6010403141719,17.22
28-01-2015,23.5245604974278,20.44
29-01-2015,24.608602217094,18.76
30-01-2015,24.3421669046682,20.97
02-02-2015,22.7600224739488,19.43
03-02-2015,22.508862730169,17.33
04-02-2015,24.3085894070805,18.33
05-02-2015,23.8343589114676,16.85
06-02-2015,24.3276923604623,17.29
09-02-2015,23.7145283604851,18.55
10-02-2015,23.1298739570827,17.23
11-02-2015,22.8698801241529,16.96
12-02-2015,21.7172370026902,15.34
13-02-2015,22.0468154785117,14.69
17-02-2015,21.9632438858808,15.8
18-02-2015,21.7700365140729,15.45
19-02-2015,21.514618842944,15.29
20-02-2015,21.283632309854,14.3
23-02-2015,21.1765707136597,14.56
24-02-2015,21.1023253763206,13.69
25-02-2015,20.7952556305096,13.84
26-02-2015,20.4817314330683,13.91
27-02-2015,19.7922816384444,13.34
02-03-2015,19.751799998733,13.04
03-03-2015,19.0098819548553,13.86
04-03-2015,18.1125871777536,14.23
05-03-2015,16.4305345477514,14.04
06-03-2015,16.1837671249552,15.2
09-03-2015,16.7541913319954,15.06
10-03-2015,16.8955160364801,16.69
11-03-2015,17.9205562600057,16.87
12-03-2015,17.2415149883705,15.42
13-03-2015,17.0902065031419,16
16-03-2015,17.6877261812111,15.61
17-03-2015,17.464989806895,15.66
18-03-2015,17.259191404786,13.97
19-03-2015,17.704309041817,14.07
20-03-2015,17.3737124106733,13.02
23-03-2015,17.6376131653297,13.41
24-03-2015,17.6935750380365,13.62
25-03-2015,17.682687033164,15.44
26-03-2015,17.9623746764515,15.8
27-03-2015,17.3053693346828,15.07
30-03-2015,17.6143062486038,14.51
31-03-2015,17.4072608368376,15.29
01-04-2015,17.0433863890591,15.11
02-04-2015,16.7987855555898,14.67
06-04-2015,16.9453347039788,14.74
07-04-2015,17.2999820212269,14.78
08-04-2015,17.1304991286996,13.98
09-04-2015,16.7335716076806,13.09
10-04-2015,16.7806924857992,12.58
13-04-2015,16.9774214199484,13.94
14-04-2015,16.909592530647,13.67
15-04-2015,16.8577357667916,12.84
16-04-2015,17.5376147390585,12.6
17-04-2015,17.1728391338772,13.89
20-04-2015,18.2730982597006,13.3
21-04-2015,18.2505656476712,13.25
22-04-2015,18.2177995003933,12.71
23-04-2015,18.6004805972914,12.48
24-04-2015,18.8533808132372,12.29
27-04-2015,17.7770309539093,13.12
28-04-2015,17.700277083693,12.41
29-04-2015,17.6900291536841,13.39
30-04-2015,17.2385812354386,14.55
01-05-2015,17.5590150666161,12.7
04-05-2015,17.4783523908689,12.85
05-05-2015,16.5572750710762,14.31
06-05-2015,16.3735145748621,15.15
07-05-2015,16.0489657346868,15.13
08-05-2015,16.1931173619094,12.86
11-05-2015,16.5129361289047,13.85
12-05-2015,16.0179247870719,13.86
13-05-2015,16.2963452923739,13.76
14-05-2015,16.1358581941596,12.74
15-05-2015,15.8097912281765,12.38
18-05-2015,15.9907229704721,12.73
19-05-2015,15.9521654211478,12.85
20-05-2015,15.5503040902954,12.88
21-05-2015,14.8874336834608,12.11
22-05-2015,14.8786121603275,12.13
26-05-2015,14.9609589174756,14.06
27-05-2015,16.2149104937768,13.27
28-05-2015,15.5304715513121,13.31
29-05-2015,15.263211074888,13.84
01-06-2015,15.3068772305232,13.97
02-06-2015,14.8839495340418,14.24
03-06-2015,15.1679300458666,13.66
04-06-2015,14.983441503769,14.71
05-06-2015,14.8663686063062,14.21
08-06-2015,14.6947149766223,15.29
09-06-2015,14.2122747529476,14.47
10-06-2015,14.2962625706882,13.22
11-06-2015,14.788308253697,12.85
12-06-2015,14.7307641296404,13.78
15-06-2015,14.6804182543182,15.39
16-06-2015,14.544643779384,14.81
17-06-2015,14.4520637110911,14.5
18-06-2015,14.4025064904742,13.19
19-06-2015,15.1204204207383,13.96
22-06-2015,15.8024357387941,12.74
23-06-2015,16.0985518787325,12.11
24-06-2015,16.0874221452102,13.26
25-06-2015,16.1442741995887,14.01
26-06-2015,15.9641232686064,14.02
29-06-2015,15.857658612226,18.85
30-06-2015,19.4566503592733,18.23
01-07-2015,19.3736783762879,16.09
02-07-2015,19.0915816976993,16.79
06-07-2015,18.9931909151728,17.01
07-07-2015,22.1751480558052,16.09
08-07-2015,21.4292194049569,19.66
09-07-2015,23.0206176098528,19.97
10-07-2015,23.110263799752,16.83
13-07-2015,23.5932015801191,13.9
14-07-2015,23.8279249236643,13.37
15-07-2015,23.6950965668864,13.23
16-07-2015,24.360509360517,12.11
17-07-2015,24.1074037676875,11.95
20-07-2015,23.7560289042232,12.25
21-07-2015,23.3250790589745,12.22
22-07-2015,22.9607647928084,12.12
23-07-2015,22.2912369724784,12.64
24-07-2015,22.2359433148998,13.74
27-07-2015,22.4420416568674,15.6
28-07-2015,22.9252468654663,13.44
29-07-2015,22.3079945877894,12.5
30-07-2015,22.1102930269971,12.13
31-07-2015,21.9272413377105,12.12
03-08-2015,21.2925809964677,12.56
04-08-2015,21.0219325917419,13
05-08-2015,20.8299968881796,12.51
06-08-2015,20.1068104943467,13.77
07-08-2015,21.3781740397495,13.39
10-08-2015,21.43757814,12.23
11-08-2015,22.3239017250134,13.71
12-08-2015,22.4054595675595,13.61
13-08-2015,22.2336966701825,13.49
14-08-2015,22.0827761099172,12.83
17-08-2015,21.6609721206874,13.02
18-08-2015,21.1437450896217,13.79
19-08-2015,20.4873284357393,15.25
20-08-2015,20.9950049217745,19.14
21-08-2015,22.7644721173722,28.03
24-08-2015,23.0874459987963,40.74
25-08-2015,25.6393078304335,36.02
26-08-2015,25.2906025215403,30.32
27-08-2015,24.9173486599732,26.1
28-08-2015,27.2835620373911,26.05
31-08-2015,27.4156391218037,28.43
01-09-2015,26.1570248599581,31.4
02-09-2015,26.7177243815652,26.09
03-09-2015,26.230021311659,25.61
04-09-2015,25.894071634726,27.8
08-09-2015,25.0656817106446,24.9
09-09-2015,24.5019635548584,26.23
10-09-2015,24.1210391642634,24.37
11-09-2015,23.6298833472242,23.2
14-09-2015,23.5634451956753,24.25
15-09-2015,23.024242146553,22.54
16-09-2015,22.7326190100589,21.35
17-09-2015,23.4607353083384,21.14
18-09-2015,23.1302915142749,22.28
21-09-2015,23.1074521386428,20.14
22-09-2015,22.6872677269033,22.44
23-09-2015,22.9440804620104,22.13
24-09-2015,24.0889718477546,23.47
25-09-2015,23.9994212398386,23.62
28-09-2015,23.4507423279819,27.63
29-09-2015,24.2344811181007,26.83
30-09-2015,22.8643973111942,24.5
01-10-2015,22.7936231001006,22.55
02-10-2015,22.707811423223,20.94
05-10-2015,24.6002944686034,19.54
06-10-2015,25.5234501159307,19.4
07-10-2015,26.1356625422588,18.4
08-10-2015,26.2079022037069,17.42
09-10-2015,25.4880824414667,17.08
12-10-2015,25.4333414455856,16.17
13-10-2015,24.584026525514,17.67
14-10-2015,25.1858463215088,18.03
15-10-2015,24.2452809736578,16.05
16-10-2015,24.5674748719987,15.05
19-10-2015,23.9730856405994,14.98
20-10-2015,23.7192030115336,15.75
21-10-2015,23.2330549305131,16.7
22-10-2015,23.467083317527,14.45
23-10-2015,23.1565008971741,14.46
26-10-2015,23.1445945609266,15.29
27-10-2015,22.8122086736308,15.43
28-10-2015,23.6933709224152,14.33
29-10-2015,25.2845940828358,14.61
30-10-2015,24.5680466141591,15.07
02-11-2015,23.5959711718353,14.15
03-11-2015,23.2049692856758,14.54
04-11-2015,23.5141523296427,15.51
05-11-2015,23.2050233973288,15.05
06-11-2015,23.0319325636996,14.33
09-11-2015,22.3406821437402,16.52
10-11-2015,23.5121236400594,15.29
11-11-2015,23.3830013149859,16.06
12-11-2015,23.3364106707174,18.37
13-11-2015,23.4100702696383,20.08
16-11-2015,22.979190611352,18.16
17-11-2015,22.3933998230816,18.84
18-11-2015,22.4826314958892,16.85
19-11-2015,22.1138674239113,16.99
20-11-2015,21.8972399507302,15.47
23-11-2015,21.7595365781264,15.62
24-11-2015,20.9406954407166,15.93
25-11-2015,21.3221479317597,15.19
27-11-2015,20.7893213458492,15.12
30-11-2015,20.5909102663489,16.13
01-12-2015,20.3561929335273,14.67
02-12-2015,20.6532000053917,15.91
03-12-2015,20.5367964433071,18.11
04-12-2015,20.3842886365392,14.81
07-12-2015,20.0006608418566,15.84
08-12-2015,20.7894927787038,17.6
09-12-2015,22.1795110925945,19.61
10-12-2015,21.4745482898104,19.34
11-12-2015,21.6648607984138,24.39
14-12-2015,23.7042946788954,22.73
15-12-2015,23.2341148044661,20.95
16-12-2015,23.2956257308786,17.86
17-12-2015,26.0004783573137,18.94
18-12-2015,25.5044871397812,20.7
21-12-2015,25.1222857405826,18.7
22-12-2015,24.7706870300138,16.6
23-12-2015,24.828308698876,15.57
24-12-2015,24.8830915120184,15.74
28-12-2015,24.7967234106771,16.91
29-12-2015,23.8194736158782,16.08
30-12-2015,23.7672975958656,17.29
31-12-2015,24.1963753489799,18.21
04-01-2016,23.8732836327069,20.7
05-01-2016,23.7264900364179,19.34
06-01-2016,23.7066480559091,20.59
07-01-2016,24.0069924509498,24.99
08-01-2016,28.106549071162,27.01
11-01-2016,27.585592032403,24.3
12-01-2016,28.3032327200354,22.47
13-01-2016,28.482807638543,25.22
14-01-2016,28.0734265472005,23.95
15-01-2016,27.646847119942,27.02
19-01-2016,29.5865285351059,26.05
20-01-2016,28.5109102469244,27.59
21-01-2016,27.9852058311279,26.69
22-01-2016,27.9614142983497,22.34
25-01-2016,29.7899798149011,24.15
26-01-2016,30.0137176451363,22.5
27-01-2016,29.9059332792303,23.11
28-01-2016,29.3818184599065,22.42
29-01-2016,28.5097269324765,20.2
01-02-2016,29.3429324771192,19.98
02-02-2016,28.8728528319515,21.98
03-02-2016,30.0593237138967,21.65
04-02-2016,29.7471520008146,21.84
05-02-2016,29.6336791056022,23.38
08-02-2016,29.7665935687458,26
09-02-2016,30.5374459257479,26.54
10-02-2016,30.0767420275034,26.29
11-02-2016,29.232757632815,28.14
12-02-2016,29.4096765785857,25.4
16-02-2016,29.5087359187693,24.11
17-02-2016,30.1776942750703,22.31
18-02-2016,30.9913092255099,21.64
19-02-2016,30.7041546194023,20.53
22-02-2016,29.902386881404,19.38
23-02-2016,30.5400844114237,20.98
24-02-2016,30.3221325474237,20.72
25-02-2016,30.0146142903588,19.11
26-02-2016,30.0492086021919,19.81
29-02-2016,29.3442507913349,20.55
01-03-2016,29.1647593121925,17.7
02-03-2016,29.0981329401885,17.09
03-03-2016,29.4772458589057,16.7
04-03-2016,29.6049371283733,16.86
07-03-2016,28.5867010040311,17.35
08-03-2016,27.7246665053376,18.67
09-03-2016,28.2050197057662,18.34
10-03-2016,28.8243019942537,18.05
11-03-2016,28.264646664103,16.5
14-03-2016,28.9393346033777,16.92
15-03-2016,27.9986470121898,16.84
16-03-2016,28.1815714250522,14.99
17-03-2016,27.5569859626349,14.44
18-03-2016,29.1209611810078,14.02
21-03-2016,28.6762673645753,13.79
22-03-2016,28.024297071461,14.17
23-03-2016,27.6242962005695,14.94
24-03-2016,29.0048880910076,14.74
28-03-2016,28.1262476077841,15.24
29-03-2016,27.645511503988,13.82
30-03-2016,27.2832671708063,13.56
31-03-2016,26.7311827345233,13.95
01-04-2016,26.4350177781321,13.1
04-04-2016,26.337770110825,14.12
05-04-2016,26.1382491933704,15.42
06-04-2016,26.2115895777999,14.09
07-04-2016,25.8379822730224,16.16
08-04-2016,25.845441813389,15.36
11-04-2016,25.6713104418242,16.26
12-04-2016,25.9157920497214,14.85
13-04-2016,26.5168615255748,13.84
14-04-2016,26.394481799517,13.72
15-04-2016,26.3140017519152,13.62
18-04-2016,26.1472455978454,13.35
19-04-2016,26.0667426370636,13.24
20-04-2016,25.6187950895228,13.28
21-04-2016,25.0517295776425,13.95
22-04-2016,24.8625488448807,13.22
25-04-2016,24.2935061855057,14.08
26-04-2016,24.8560699063039,13.96
27-04-2016,24.6986896243862,13.77
28-04-2016,24.9941497269349,15.22
29-04-2016,24.0723476507909,15.7
02-05-2016,22.8679145210385,14.68
03-05-2016,23.7204238966465,15.6
04-05-2016,26.4644803970404,16.05
05-05-2016,25.5725007695317,15.91
06-05-2016,25.794324490254,14.72
09-05-2016,25.5326929295174,14.57
10-05-2016,25.3365004152773,13.63
11-05-2016,24.7914460906101,14.69
12-05-2016,24.2778639230347,14.41
13-05-2016,23.7530568655379,15.04
16-05-2016,23.6095502564547,14.68
17-05-2016,23.5607590745551,15.57
18-05-2016,23.3334152054944,15.95
19-05-2016,23.0191263977978,16.33
20-05-2016,23.1661383751442,15.2
23-05-2016,23.643984960579,15.82
24-05-2016,23.2276902467486,14.42
25-05-2016,22.955895676327,13.9
26-05-2016,23.0297244546737,13.43
27-05-2016,22.808214234385,13.12
31-05-2016,22.4547746040246,14.19
01-06-2016,21.2692533289348,14.2
02-06-2016,20.8143133437531,13.63
03-06-2016,20.6295303389329,13.47
06-06-2016,19.8126685655703,13.65
07-06-2016,21.0848254921199,14.05
08-06-2016,19.7869938313906,14.08
09-06-2016,19.6200428936805,14.64
10-06-2016,20.6552426501358,17.03
13-06-2016,23.1612016354417,20.97
14-06-2016,23.3728885274266,20.5
15-06-2016,23.8401513271367,20.14
16-06-2016,23.5932103851219,19.37
17-06-2016,23.2608526058431,19.41
20-06-2016,22.6700978370974,18.37
21-06-2016,23.3404392288199,18.48
22-06-2016,23.1580020137967,21.17
23-06-2016,22.6174716251694,17.25
24-06-2016,23.0482400333983,25.76
27-06-2016,27.9118797377839,23.85
28-06-2016,28.7083857722637,18.75
29-06-2016,30.2919421550567,16.64
30-06-2016,31.6257316119606,15.63
01-07-2016,30.5397009079234,14.77
05-07-2016,30.2996595437477,15.58
06-07-2016,30.5939907637045,14.96
07-07-2016,30.1223385677749,14.76
08-07-2016,29.6812958048869,13.2
11-07-2016,29.7569771880836,13.54
12-07-2016,29.5034943295161,13.55
13-07-2016,29.2016302217929,13.04
14-07-2016,28.5919870353928,12.82
15-07-2016,28.4598683494633,12.67
18-07-2016,27.4565889491835,12.44
19-07-2016,26.8400353209002,11.97
20-07-2016,26.8294742664441,11.77
21-07-2016,26.8590746518582,12.74
22-07-2016,26.8078521335903,12.02
25-07-2016,26.6015714612476,12.87
26-07-2016,26.4688647781451,13.05
27-07-2016,26.3905962035556,12.83
28-07-2016,26.0519065174341,12.72
29-07-2016,24.9693316861001,11.87
01-08-2016,24.603467947937,12.44
02-08-2016,24.5613708720597,13.37
03-08-2016,24.9677108265478,12.86
04-08-2016,24.4069082437304,12.42
05-08-2016,24.2090067069778,11.39
08-08-2016,23.9952883734067,11.5
09-08-2016,23.8839899231502,11.66
10-08-2016,22.8389241238874,12.05
11-08-2016,22.6569697700421,11.68
12-08-2016,22.109783570765,11.55
15-08-2016,21.9105224901098,11.81
16-08-2016,22.4166807912276,12.64
17-08-2016,22.0465543663109,12.19
18-08-2016,21.8069349302957,11.43
19-08-2016,22.9026812746932,11.34
22-08-2016,21.8606634879893,12.27
23-08-2016,21.397765697747,12.38
24-08-2016,21.6120109056838,13.45
25-08-2016,22.1509962901208,13.63
26-08-2016,22.0334238595852,13.65
29-08-2016,21.8404175127305,12.94
30-08-2016,21.5800699608262,13.12
31-08-2016,20.4004078817327,13.42
01-09-2016,20.7252090756061,13.48
02-09-2016,20.3220888485077,11.98
06-09-2016,20.5385637150627,12.02
07-09-2016,20.440813953232,11.94
08-09-2016,20.1799725961395,12.51
09-09-2016,20.1383497313222,17.5
12-09-2016,23.4854245096381,15.16
13-09-2016,23.269580730037,17.85
14-09-2016,24.338368175984,18.14
15-09-2016,24.3948954548878,16.3
16-09-2016,24.5090870571272,15.37
19-09-2016,24.2425492512287,15.53
20-09-2016,24.6628010239503,15.92
21-09-2016,24.1705980793973,13.3
22-09-2016,24.3825868367393,12.02
23-09-2016,24.2629963851726,12.29
26-09-2016,24.4662222575407,14.5
27-09-2016,23.6748430249659,13.1
28-09-2016,23.3599212891625,12.39
29-09-2016,23.6524724863377,14.02
30-09-2016,23.484041307788,13.29
03-10-2016,23.4125928328036,13.57
04-10-2016,22.591410198011,13.63
05-10-2016,22.3200124369913,12.99
06-10-2016,22.5085883928766,12.84
07-10-2016,22.3107100327946,13.48
10-10-2016,22.9811820333375,13.38
11-10-2016,22.8476833553841,15.36
12-10-2016,23.6778271955836,15.91
13-10-2016,23.4581345555668,16.69
14-10-2016,23.1634277831237,16.12
17-10-2016,23.0561641246071,16.21
18-10-2016,23.0664857912763,15.28
19-10-2016,23.0719371634036,14.41
20-10-2016,23.0859702081055,13.75
21-10-2016,22.8889760266883,13.34
24-10-2016,22.4435510782519,13.02
25-10-2016,22.4358190291696,13.46
26-10-2016,23.0374095101919,14.24
27-10-2016,22.9736194215604,15.36
28-10-2016,22.9350907182056,16.19
31-10-2016,22.9207298142553,17.06
01-11-2016,22.1504917041449,18.56
02-11-2016,22.483473171003,19.32
03-11-2016,22.6805405815597,22.08
04-11-2016,23.8283258907484,22.51
07-11-2016,23.7607190255595,18.71
08-11-2016,24.4583366510423,18.74
09-11-2016,24.3088545229696,14.38
10-11-2016,24.7583578378121,14.74
11-11-2016,25.451515722063,14.17
14-11-2016,24.76288507,14.48
15-11-2016,24.3693793954605,13.37
16-11-2016,23.5885146285424,13.72
17-11-2016,23.3108758136128,13.35
18-11-2016,23.0970701939196,12.85
21-11-2016,22.8603166958117,12.42
22-11-2016,23.1393162482842,12.41
23-11-2016,22.8078017800829,12.43
25-11-2016,22.3270663755527,12.34
28-11-2016,21.9356978888703,13.15
29-11-2016,21.761881544873,12.9
30-11-2016,21.2797591508168,13.33
01-12-2016,21.4038205171283,14.07
02-12-2016,21.2799641495618,14.12
05-12-2016,20.4503764509756,12.14
06-12-2016,20.2257995521136,11.79
07-12-2016,19.3787474084913,12.22
08-12-2016,19.8372506575382,12.64
09-12-2016,19.0470314686216,11.75
12-12-2016,18.9699771961551,12.64
13-12-2016,19.1095187186422,12.72
14-12-2016,18.7537706741531,13.19
15-12-2016,18.7768553760474,12.79
16-12-2016,18.1389005039293,12.2
19-12-2016,17.914139419751,11.71
20-12-2016,17.5732137341215,11.45
21-12-2016,17.4712029566837,11.27
22-12-2016,17.2467397252515,11.43
23-12-2016,16.8232912706933,11.44
27-12-2016,16.4879061624558,11.99
28-12-2016,15.9136879860313,12.95
29-12-2016,15.6069268359829,13.37
30-12-2016,15.4703799982735,14.04
03-01-2017,15.3987725817072,12.85
04-01-2017,15.0832480817301,11.85
05-01-2017,15.6103278875505,11.67
06-01-2017,15.5006738240343,11.32
09-01-2017,15.2625880872863,11.56
10-01-2017,14.6648081230143,11.49
11-01-2017,14.6598884356439,11.26
12-01-2017,14.6657484889903,11.54
13-01-2017,14.6015270120375,11.23
17-01-2017,14.8516303690203,11.87
18-01-2017,14.2311336036166,12.48
19-01-2017,14.3812130397998,12.78
20-01-2017,14.4814753217063,11.54
23-01-2017,15.014750342627,11.77
24-01-2017,15.0376649446497,11.07
25-01-2017,15.5043861283628,10.81
26-01-2017,15.7121617105618,10.63
27-01-2017,15.7568857403913,10.58
30-01-2017,15.7463454032912,11.88
31-01-2017,16.5609937925839,11.99
01-02-2017,16.4366195058522,11.81
02-02-2017,16.8462328434545,11.93
03-02-2017,16.6322657633644,10.97
06-02-2017,17.3730277139898,11.37
07-02-2017,17.6096791277171,11.29
08-02-2017,17.4632969928901,11.45
09-02-2017,17.3445549374747,10.88
10-02-2017,17.2005870352407,10.85
13-02-2017,17.6955604118398,11.07
14-02-2017,17.7210929380719,10.74
15-02-2017,17.6989622428664,11.97
16-02-2017,17.4575030055256,11.76
17-02-2017,17.1016695426127,11.49
21-02-2017,16.5497174016307,11.57
22-02-2017,16.8839783955702,11.74
23-02-2017,17.1053748315227,11.71
24-02-2017,16.549128104494,11.47
27-02-2017,16.772975130384,12.09
28-02-2017,16.6533768069935,12.92
01-03-2017,16.910241472709,12.54
02-03-2017,17.1762242147571,11.81
03-03-2017,17.1465704937219,10.96
06-03-2017,16.6424031879099,11.24
07-03-2017,16.5385029883754,11.45
08-03-2017,16.4795089162449,11.86
09-03-2017,16.6201260706355,12.3
10-03-2017,16.4297387203474,11.66
13-03-2017,15.9501221938822,11.35
14-03-2017,15.9920901468837,12.3
15-03-2017,16.4314577147624,11.63
16-03-2017,17.4034615073747,11.21
17-03-2017,17.135542559726,11.28
20-03-2017,17.0181826434958,11.34
21-03-2017,16.8243223333462,12.47
22-03-2017,19.4040138997775,12.81
23-03-2017,19.2608588375777,13.12
24-03-2017,18.7786628202007,12.96
27-03-2017,18.7654200730325,12.5
28-03-2017,18.5026181086765,11.53
29-03-2017,18.7990320505846,11.42
30-03-2017,18.7847531882884,11.54
31-03-2017,18.1721392416213,12.37
03-04-2017,18.2198900942667,12.38
04-04-2017,17.5821697828497,11.79
05-04-2017,17.0587656241166,12.89
06-04-2017,14.7504958588196,12.39
07-04-2017,14.8325351158218,12.87
10-04-2017,14.7428625357599,14.05
11-04-2017,15.0467969592539,15.07
12-04-2017,14.1533812630534,15.77
13-04-2017,13.8008788544338,15.96
17-04-2017,14.0523063685711,14.66
18-04-2017,13.9880815371176,14.42
19-04-2017,14.156446148611,14.93
20-04-2017,14.581632628866,14.15
21-04-2017,14.3767560824618,14.63
24-04-2017,14.0547355985501,10.84
25-04-2017,15.2635365702359,10.76
26-04-2017,15.631594099012,10.85
27-04-2017,15.3820695212097,10.36
28-04-2017,14.9124113939192,10.82
01-05-2017,14.6472911750257,10.11
02-05-2017,14.6615435107324,10.59
03-05-2017,14.6527402167283,10.68
04-05-2017,14.5651413502892,10.46
05-05-2017,16.6267770970933,10.57
08-05-2017,17.1364025851706,9.77
09-05-2017,17.023667730264,9.96
10-05-2017,16.8130800980608,10.21
11-05-2017,16.7927294128447,10.6
12-05-2017,16.2779768123842,10.4
15-05-2017,16.1416530165039,10.42
16-05-2017,16.6478641407318,10.65
17-05-2017,16.3773438339219,15.59
18-05-2017,18.7801246133858,14.66
19-05-2017,15.3334839630825,12.04
22-05-2017,15.6938248699516,10.93
23-05-2017,15.5451754315685,10.72
24-05-2017,15.4148581026189,10.02
25-05-2017,15.3063598820984,9.99
26-05-2017,14.8645191705926,9.81
30-05-2017,15.1727862583235,10.38
31-05-2017,15.1184546817358,10.41
01-06-2017,14.924210100533,9.89
02-06-2017,14.9339877622607,9.75
05-06-2017,14.3698361473584,10.07
