Date,TCI,OVX
01-09-2016,20.7252090756061,41.22
02-09-2016,20.3220888485077,38.64
06-09-2016,20.5385637150627,39.85
07-09-2016,20.440813953232,38.63
08-09-2016,20.1799725961395,38.21
09-09-2016,20.1383497313222,39.72
12-09-2016,23.4854245096381,39.16
13-09-2016,23.269580730037,41.1
14-09-2016,24.338368175984,42.47
15-09-2016,24.3948954548878,40.9
16-09-2016,24.5090870571272,39.86
19-09-2016,24.2425492512287,39.66
20-09-2016,24.6628010239503,40.99
21-09-2016,24.1705980793973,39.85
22-09-2016,24.3825868367393,41.57
23-09-2016,24.2629963851726,43.89
26-09-2016,24.4662222575407,44.9
27-09-2016,23.6748430249659,43.88
28-09-2016,23.3599212891625,45.24
29-09-2016,23.6524724863377,42.05
30-09-2016,23.484041307788,39.31
03-10-2016,23.4125928328036,38.04
04-10-2016,22.591410198011,37.66
05-10-2016,22.3200124369913,36.65
06-10-2016,22.5085883928766,35.92
07-10-2016,22.3107100327946,36.6
10-10-2016,22.9811820333375,36.57
11-10-2016,22.8476833553841,38.08
12-10-2016,23.6778271955836,39.05
13-10-2016,23.4581345555668,37.22
14-10-2016,23.1634277831237,35.55
17-10-2016,23.0561641246071,34.88
18-10-2016,23.0664857912763,36.37
19-10-2016,23.0719371634036,32.72
20-10-2016,23.0859702081055,32.48
21-10-2016,22.8889760266883,32.51
24-10-2016,22.4435510782519,32.79
25-10-2016,22.4358190291696,33.93
26-10-2016,23.0374095101919,35.39
27-10-2016,22.9736194215604,35.86
28-10-2016,22.9350907182056,37.76
31-10-2016,22.9207298142553,40.96
01-11-2016,22.1504917041449,40.08
02-11-2016,22.483473171003,40.86
03-11-2016,22.6805405815597,41.49
04-11-2016,23.8283258907484,43.69
07-11-2016,23.7607190255595,44.2
08-11-2016,24.4583366510423,43.56
09-11-2016,24.3088545229696,41.25
10-11-2016,24.7583578378121,42.44
11-11-2016,25.451515722063,45.31
14-11-2016,24.76288507,50.17
15-11-2016,24.3693793954605,49.43
16-11-2016,23.5885146285424,50.09
17-11-2016,23.3108758136128,47.37
18-11-2016,23.0970701939196,46.56
21-11-2016,22.8603166958117,45.71
22-11-2016,23.1393162482842,46.69
23-11-2016,22.8078017800829,47.54
25-11-2016,22.3270663755527,53.46
28-11-2016,21.9356978888703,52.56
29-11-2016,21.761881544873,55.09
30-11-2016,21.2797591508168,44.25
01-12-2016,21.4038205171283,40.45
02-12-2016,21.2799641495618,35.51
05-12-2016,20.4503764509756,37
06-12-2016,20.2257995521136,37.11
07-12-2016,19.3787474084913,36.05
08-12-2016,19.8372506575382,35.03
09-12-2016,19.0470314686216,35.21
12-12-2016,18.9699771961551,30.3
13-12-2016,19.1095187186422,31.35
14-12-2016,18.7537706741531,33.97
15-12-2016,18.7768553760474,33.58
16-12-2016,18.1389005039293,29.18
19-12-2016,17.914139419751,29.23
20-12-2016,17.5732137341215,27.43
21-12-2016,17.4712029566837,28.39
22-12-2016,17.2467397252515,30.29
23-12-2016,16.8232912706933,29.9
27-12-2016,16.4879061624558,30
28-12-2016,15.9136879860313,29.91
29-12-2016,15.6069268359829,30.01
30-12-2016,15.4703799982735,30.83
03-01-2017,15.3987725817072,32.88
04-01-2017,15.0832480817301,32.36
05-01-2017,15.6103278875505,31.56
06-01-2017,15.5006738240343,30.47
09-01-2017,15.2625880872863,33.73
10-01-2017,14.6648081230143,33.61
11-01-2017,14.6598884356439,32.95
12-01-2017,14.6657484889903,32.37
13-01-2017,14.6015270120375,30.73
17-01-2017,14.8516303690203,31.25
18-01-2017,14.2311336036166,31.24
19-01-2017,14.3812130397998,30.88
20-01-2017,14.4814753217063,29.19
23-01-2017,15.014750342627,30.79
24-01-2017,15.0376649446497,29.59
25-01-2017,15.5043861283628,30.41
26-01-2017,15.7121617105618,29.59
27-01-2017,15.7568857403913,29.78
30-01-2017,15.7463454032912,30.94
31-01-2017,16.5609937925839,31.33
01-02-2017,16.4366195058522,30.65
02-02-2017,16.8462328434545,29.39
03-02-2017,16.6322657633644,28.11
06-02-2017,17.3730277139898,29.37
07-02-2017,17.6096791277171,29.61
08-02-2017,17.4632969928901,29.09
09-02-2017,17.3445549374747,28.25
10-02-2017,17.2005870352407,26.43
13-02-2017,17.6955604118398,26.99
14-02-2017,17.7210929380719,27.49
15-02-2017,17.6989622428664,27.75
16-02-2017,17.4575030055256,27.37
17-02-2017,17.1016695426127,25.29
21-02-2017,16.5497174016307,25.79
22-02-2017,16.8839783955702,27.09
23-02-2017,17.1053748315227,25.79
24-02-2017,16.549128104494,25.72
27-02-2017,16.772975130384,25.01
28-02-2017,16.6533768069935,25.46
01-03-2017,16.910241472709,24.67
02-03-2017,17.1762242147571,25.94
03-03-2017,17.1465704937219,25.59
06-03-2017,16.6424031879099,26.96
07-03-2017,16.5385029883754,26.46
08-03-2017,16.4795089162449,31.74
09-03-2017,16.6201260706355,31.98
10-03-2017,16.4297387203474,33.45
13-03-2017,15.9501221938822,32.39
14-03-2017,15.9920901468837,33.19
15-03-2017,16.4314577147624,30.08
16-03-2017,17.4034615073747,28.63
17-03-2017,17.135542559726,27.45
20-03-2017,17.0181826434958,28.11
21-03-2017,16.8243223333462,30.57
22-03-2017,19.4040138997775,30.05
23-03-2017,19.2608588375777,29.79
24-03-2017,18.7786628202007,30.99
27-03-2017,18.7654200730325,30.78
28-03-2017,18.5026181086765,29.92
29-03-2017,18.7990320505846,28.54
30-03-2017,18.7847531882884,27.82
31-03-2017,18.1721392416213,27.59
03-04-2017,18.2198900942667,26.89
04-04-2017,17.5821697828497,27.97
05-04-2017,17.0587656241166,27.73
06-04-2017,14.7504958588196,26.79
07-04-2017,14.8325351158218,27.46
10-04-2017,14.7428625357599,26.71
11-04-2017,15.0467969592539,27.27
12-04-2017,14.1533812630534,26.92
13-04-2017,13.8008788544338,26.02
17-04-2017,14.0523063685711,25.8
18-04-2017,13.9880815371176,26.88
19-04-2017,14.156446148611,29.81
20-04-2017,14.581632628866,27.96
21-04-2017,14.3767560824618,30.06
24-04-2017,14.0547355985501,29.88
25-04-2017,15.2635365702359,29.39
26-04-2017,15.631594099012,29.32
27-04-2017,15.3820695212097,29.88
28-04-2017,14.9124113939192,28.55
01-05-2017,14.6472911750257,29.42
02-05-2017,14.6615435107324,32.23
03-05-2017,14.6527402167283,32.8
04-05-2017,14.5651413502892,34.67
05-05-2017,16.6267770970933,33.83
08-05-2017,17.1364025851706,33.85
09-05-2017,17.023667730264,34.21
10-05-2017,16.8130800980608,34.02
11-05-2017,16.7927294128447,33.72
12-05-2017,16.2779768123842,33.72
15-05-2017,16.1416530165039,33.1
16-05-2017,16.6478641407318,33.44
17-05-2017,16.3773438339219,33.9
18-05-2017,18.7801246133858,32.8
19-05-2017,15.3334839630825,29.76
22-05-2017,15.6938248699516,30.59
23-05-2017,15.5451754315685,31.77
24-05-2017,15.4148581026189,30.94
25-05-2017,15.3063598820984,33.03
26-05-2017,14.8645191705926,30.04
30-05-2017,15.1727862583235,30.3
31-05-2017,15.1184546817358,32.29
01-06-2017,14.924210100533,31.19
02-06-2017,14.9339877622607,32.47
05-06-2017,14.3698361473584,33.71
06-06-2017,14.7656559092152,32.12
07-06-2017,14.6291450093907,34.23
08-06-2017,14.6230918990149,33.84
09-06-2017,14.7324740952781,32.59
12-06-2017,14.4277404355408,33.95
13-06-2017,14.2102472551513,32.34
14-06-2017,14.3440591259849,32.02
15-06-2017,13.5126554815036,31.9
16-06-2017,13.8835953777825,27.93
19-06-2017,13.7086785847602,30.34
20-06-2017,13.7799646860523,32.49
21-06-2017,14.8603361494032,33.32
22-06-2017,15.1589606047216,32.65
23-06-2017,15.1642917711297,31.92
26-06-2017,15.6193831769611,31.77
27-06-2017,15.5946203769492,32.28
28-06-2017,15.4524992594264,30.8
29-06-2017,15.8761998661574,30.46
30-06-2017,16.3291752168937,28.7
03-07-2017,16.4765609791285,30.26
05-07-2017,16.350316308502,32.61
06-07-2017,17.0679640638019,32.82
07-07-2017,16.843205862624,33.17
10-07-2017,16.8741320077913,33.23
11-07-2017,15.8888150269616,33.61
12-07-2017,15.6272493470623,32.48
13-07-2017,16.4017901462014,31.76
14-07-2017,16.0784414736525,30.28
17-07-2017,15.7574628627499,30.61
18-07-2017,15.6494887841022,29.96
19-07-2017,15.6629000716932,29.55
20-07-2017,16.1764905825909,29.25
21-07-2017,16.0864393075214,29.25
24-07-2017,15.3875269670684,29.24
25-07-2017,15.4185862223596,29.18
26-07-2017,15.2817506384047,29.44
27-07-2017,15.141481258094,29.81
28-07-2017,15.3788365589769,29.86
31-07-2017,15.349045634636,30.84
01-08-2017,15.2941858380279,30.54
02-08-2017,15.5700865970626,30.43
03-08-2017,15.6600994931538,29.65
04-08-2017,15.7551417693691,28.53
07-08-2017,15.4996571125363,28.73
08-08-2017,15.7671696403272,29.44
09-08-2017,16.0609251573862,29.06
10-08-2017,15.8670554646722,29.27
11-08-2017,17.772876958873,28.41
14-08-2017,17.6185018544596,29.16
15-08-2017,17.6879635148596,29.31
16-08-2017,17.6117940270434,29.18
17-08-2017,17.4078784984922,29.31
18-08-2017,18.1270737601503,27.53
21-08-2017,18.604732799627,28.77
22-08-2017,18.9239506924537,27.97
23-08-2017,19.2186452924128,27.8
24-08-2017,18.855645402642,28.37
25-08-2017,18.2280385898099,28.88
28-08-2017,17.6768098389297,30.39
29-08-2017,17.6083864581024,30.49
30-08-2017,17.5721389890845,29.78
31-08-2017,17.4533475340965,29.1
01-09-2017,17.9507933236239,28.97
05-09-2017,18.0482390999923,29.58
06-09-2017,18.342075999786,30.07
07-09-2017,17.9511534536709,29.73
08-09-2017,18.1411367804233,29.49
11-09-2017,18.1703112625526,27.73
12-09-2017,19.1241434959629,27.59
13-09-2017,19.0268047839985,26.62
14-09-2017,19.2477151023968,26.09
15-09-2017,18.0053305688223,26.65
18-09-2017,17.9843260400932,27.53
19-09-2017,17.9402477098964,25.76
20-09-2017,18.0453108597694,26.99
21-09-2017,17.462927481035,26.3
22-09-2017,17.5349427580365,26.39
25-09-2017,16.5627031284003,26.93
26-09-2017,17.5740402862182,27.8
27-09-2017,17.7914882742918,27.29
28-09-2017,17.6961812454468,27.18
29-09-2017,18.7730998194463,26.83
02-10-2017,17.8724043420191,27.72
03-10-2017,17.3188615756907,27.95
04-10-2017,17.1546332906275,27.04
05-10-2017,16.8719654297701,26.45
06-10-2017,16.6682114694649,27.59
09-10-2017,16.0416531727823,27.32
10-10-2017,15.8767752635126,26.54
11-10-2017,16.7505061639204,26.43
12-10-2017,16.3460647661435,25.85
13-10-2017,16.1597797624621,25.73
16-10-2017,16.0116137657613,26.32
17-10-2017,15.7101203769378,25.87
18-10-2017,15.7348107821639,26.41
19-10-2017,15.7420528563564,26.3
20-10-2017,15.8544881218874,24.51
23-10-2017,15.7437128621314,25.08
24-10-2017,15.8707273706518,25.6
25-10-2017,15.42917672,25.44
26-10-2017,16.2187360824114,25.22
27-10-2017,16.4526878402186,25.18
30-10-2017,17.7090007054341,25.33
31-10-2017,17.202406632018,25.31
01-11-2017,16.4546523837884,25.65
02-11-2017,16.3539321513569,25.65
03-11-2017,15.9886918913715,24.82
06-11-2017,16.1414013955026,26.85
07-11-2017,16.0342600347661,28.75
08-11-2017,16.0074749651891,27.99
09-11-2017,14.4226746022992,28.37
10-11-2017,13.5077558500301,29.4
13-11-2017,13.3083923393133,30.22
14-11-2017,13.1424545336548,30.08
15-11-2017,13.6393240639126,29.84
16-11-2017,14.0229538518153,28.42
17-11-2017,14.2298872729037,26.96
20-11-2017,14.3924352620605,27.18
21-11-2017,14.1281448805243,26.64
22-11-2017,14.1876730702075,26.83
24-11-2017,14.0128131466356,26.88
27-11-2017,14.2531298399718,28.36
28-11-2017,14.4347945569383,28.13
29-11-2017,14.505593209597,28.02
30-11-2017,14.4774870358714,25.95
01-12-2017,14.0459049310564,23.73
04-12-2017,13.8882782836097,23.68
05-12-2017,14.2579610016961,23.13
06-12-2017,14.1743652858101,23.13
07-12-2017,13.9944043642055,23.13
08-12-2017,14.3298730985501,23.85
11-12-2017,13.8790058696614,22.96
12-12-2017,14.0110036831372,22.84
13-12-2017,14.4423735837982,23.49
14-12-2017,13.5995935232596,23
15-12-2017,13.0546976596748,21.25
18-12-2017,12.8147969768086,18.43
19-12-2017,13.4407075826408,18.88
20-12-2017,13.4872792883068,19.46
21-12-2017,13.678405793386,17.86
22-12-2017,13.4536447179161,19.26
26-12-2017,13.1575506691013,20.99
27-12-2017,13.016411418598,20.64
28-12-2017,13.4632167922394,20.71
29-12-2017,13.3198386121327,21.32
02-01-2018,13.3414572301944,22.73
03-01-2018,15.0270766861206,22.75
04-01-2018,14.4481704455317,22.12
05-01-2018,14.2247927248248,22.3
08-01-2018,13.8652816036884,21.9
09-01-2018,13.7773424025803,22.96
10-01-2018,13.6483422261613,23.52
11-01-2018,14.0468737385575,23.52
12-01-2018,14.3792539897723,23.52
16-01-2018,14.2453496672595,26.41
17-01-2018,12.8416553464444,24.7
18-01-2018,13.0503387207729,24.38
19-01-2018,12.8783752709472,21.2
22-01-2018,12.8463896644305,22.03
23-01-2018,12.7370964305151,22.34
24-01-2018,12.6022306388192,23.93
25-01-2018,11.8381978757022,22.35
26-01-2018,12.1744075860844,22.29
29-01-2018,11.7769072484877,22.73
30-01-2018,10.1207911650263,22.9
31-01-2018,11.5181601947087,22.23
01-02-2018,11.3399044329762,22.24
02-02-2018,11.0379162974078,23.8
05-02-2018,12.8433387857428,25.91
06-02-2018,15.32300623,26.59
07-02-2018,15.082030133341,26.79
08-02-2018,14.8307395147528,29.5
09-02-2018,16.5006316297399,29.85
12-02-2018,15.6503051660308,29.42
13-02-2018,15.7192175052918,30.39
14-02-2018,15.6052520752692,27.73
15-02-2018,16.5583253138899,27.57
16-02-2018,16.9657829813315,26.97
20-02-2018,16.8844961097806,27.58
21-02-2018,16.5280279765413,26.93
22-02-2018,16.041554320168,24.98
23-02-2018,15.7360425920255,24.37
26-02-2018,15.4786855791184,24.36
27-02-2018,15.3530267429807,25.29
28-02-2018,15.9476865472397,26.92
01-03-2018,16.1374912362531,26.98
02-03-2018,16.6822713500104,26.15
05-03-2018,16.5274559205508,26.3
06-03-2018,16.459671974346,25.55
07-03-2018,16.0077146563393,26.94
08-03-2018,16.4744356714018,26.16
09-03-2018,16.3707781915871,26.23
12-03-2018,18.0596696710832,24.02
13-03-2018,18.1175293289549,25.5
14-03-2018,18.6007932516333,25.21
15-03-2018,18.1560941249858,25.07
16-03-2018,17.9184470283804,24.53
19-03-2018,17.2887504352667,25.28
20-03-2018,17.0885001987272,25.3
21-03-2018,16.9159339668592,25.95
22-03-2018,16.9574052342642,26.47
23-03-2018,17.8033787140764,27.56
26-03-2018,17.3291052351489,27.71
27-03-2018,18.1880951565159,27.38
28-03-2018,19.2014492802531,26.67
29-03-2018,19.4483068053047,25.07
02-04-2018,19.5256662973457,27.53
03-04-2018,20.5300637595966,26.89
04-04-2018,20.358855442084,26.17
05-04-2018,19.9982284165208,24.38
06-04-2018,19.861958689549,24.99
09-04-2018,20.1707409197061,25.64
10-04-2018,19.2516033021602,28.05
11-04-2018,19.5823586903425,29.42
12-04-2018,19.5183126588347,28.73
13-04-2018,19.6353234580365,28.52
16-04-2018,19.4157679,28.84
17-04-2018,18.8806035915221,27.88
18-04-2018,19.7904014890526,29.42
19-04-2018,19.1696712499804,29.36
20-04-2018,19.3522861223569,28.99
23-04-2018,19.5433832888726,28.97
24-04-2018,19.4162625881639,29.15
25-04-2018,17.9830799798392,28.16
26-04-2018,17.617514193355,26.86
27-04-2018,17.9074147399629,25.59
30-04-2018,17.6921726862954,28.28
01-05-2018,17.684470664986,28.07
02-05-2018,17.4765731547898,27.32
03-05-2018,17.2492842417259,26.69
04-05-2018,16.5757588910557,26.17
07-05-2018,16.3578468239879,28.86
08-05-2018,16.2704282374273,26.76
09-05-2018,15.6909927847343,26.71
10-05-2018,16.0113167539715,26.61
11-05-2018,16.4295027110173,25.74
14-05-2018,15.8309713578553,25.93
15-05-2018,15.4368691067777,26.61
16-05-2018,15.545124588984,25.73
17-05-2018,15.479656218949,25.11
18-05-2018,15.0733805520422,25.23
21-05-2018,14.85847827,25.79
22-05-2018,15.3093626783948,25.89
23-05-2018,14.7505263359984,26.04
24-05-2018,14.5960111903242,25.37
25-05-2018,14.3778477199033,27.76
29-05-2018,15.2926451030716,29.04
30-05-2018,15.0675629143366,27.9
31-05-2018,15.108236555761,27.61
01-06-2018,15.1326060044911,28.65
04-06-2018,15.0601698620583,29.49
05-06-2018,14.72945437,29.3
06-06-2018,14.5654690550705,29.14
07-06-2018,14.3569868201756,28.05
08-06-2018,14.1247423967354,27.59
11-06-2018,14.035645919418,26.86
12-06-2018,13.9200257603666,26.58
13-06-2018,13.1576424823282,27.08
14-06-2018,13.1282835075177,26.69
15-06-2018,13.4650322674487,27.64
18-06-2018,14.1550673589655,27.58
19-06-2018,13.9711801873861,28.01
20-06-2018,14.0693971420643,28.06
21-06-2018,14.1522938297316,27.78
22-06-2018,14.5648644897501,25.52
25-06-2018,15.1529670822117,26.1
26-06-2018,15.0972649377053,25.67
27-06-2018,15.4340379426461,27.69
28-06-2018,16.2300343997749,27.35
29-06-2018,16.0622147241762,27.18
02-07-2018,16.1120189907714,28.65
03-07-2018,15.936324047044,28.58
05-07-2018,15.9158096720923,28.77
06-07-2018,16.120562092683,28.13
09-07-2018,15.9886566727711,28.12
10-07-2018,14.9792492515837,26.9
11-07-2018,14.660866578307,28.56
12-07-2018,14.5510933670759,27.81
13-07-2018,14.788224590877,27.54
16-07-2018,14.5815393997613,29.01
17-07-2018,14.635900764558,28
18-07-2018,14.6267104758423,27.24
19-07-2018,14.921401825362,26.84
20-07-2018,14.0822734723415,26.01
23-07-2018,13.2585647542129,26.15
24-07-2018,13.4837885058093,25.65
25-07-2018,13.3270352019373,25.34
26-07-2018,13.3426083263234,24.88
27-07-2018,12.9709319792291,24.97
30-07-2018,12.8513284012815,25.83
31-07-2018,12.7426986273275,26.52
01-08-2018,12.9173449963274,26.45
02-08-2018,12.8325367055594,25.73
03-08-2018,12.9440288553468,25.61
06-08-2018,12.7244540411895,25.42
07-08-2018,12.3094905446432,25.22
08-08-2018,12.2121449381821,26.41
09-08-2018,12.2680283015438,25.4
10-08-2018,13.6628646962361,25.45
13-08-2018,13.7186583193288,25.31
14-08-2018,13.7642173943045,26.18
15-08-2018,13.5989149759206,27.26
16-08-2018,14.5438173014286,26.33
17-08-2018,14.2389536226067,25.71
20-08-2018,14.4024279724222,25.26
21-08-2018,14.4828085031141,25.08
22-08-2018,14.2647630736349,24.72
23-08-2018,13.9456147605446,24.35
24-08-2018,13.8032711420889,23.31
27-08-2018,13.6060368544142,23.68
28-08-2018,14.0611609031604,24.5
29-08-2018,14.045256012587,24.32
30-08-2018,14.2388107426301,24.89
31-08-2018,14.1495609633963,25.02
04-09-2018,13.6710007199894,26.7
05-09-2018,13.367530550379,26.62
06-09-2018,13.297851118995,26.16
07-09-2018,13.1872384019524,26.07
10-09-2018,12.7618637309487,26.13
11-09-2018,12.7752889953685,27.14
12-09-2018,11.9095689298738,26.94
13-09-2018,11.5879698202941,26.7
14-09-2018,11.5621617814132,26.4
17-09-2018,11.2960054103133,26.49
18-09-2018,10.9603685116081,26.8
19-09-2018,11.1216235463465,26.35
20-09-2018,11.2250636011124,26.07
21-09-2018,11.4363900222124,26.15
24-09-2018,11.2969718559965,26.97
25-09-2018,11.5538574839727,26.83
26-09-2018,12.1364211363667,26.53
27-09-2018,11.9490986780763,26.45
28-09-2018,12.0188931330119,26.73
01-10-2018,12.4364406849188,27.95
02-10-2018,12.3044244775123,27.68
03-10-2018,12.2307570888257,28.04
04-10-2018,11.6795892639836,28.9
05-10-2018,13.5919629060406,28.84
08-10-2018,12.4901106135474,28.86
09-10-2018,11.1625680928021,27.9
10-10-2018,11.3705792715265,28.81
11-10-2018,14.4541420207039,29.29
12-10-2018,15.5662457872113,27.73
15-10-2018,15.4789686392059,28.59
16-10-2018,15.480971437673,28.59
17-10-2018,16.6596622172522,28.13
18-10-2018,16.4234488756171,28.53
19-10-2018,16.3625081688399,27.42
22-10-2018,16.1692907042649,27.76
23-10-2018,16.1696443266421,29.38
24-10-2018,14.8068503306231,29.8
25-10-2018,16.7359441534601,28.5
26-10-2018,16.2532249460521,29.09
29-10-2018,15.5160696326469,29.46
30-10-2018,15.4009035526784,29.9
31-10-2018,14.8513938303508,30.12
01-11-2018,14.7226299263139,31.54
02-11-2018,15.1145081763906,32.21
05-11-2018,15.0611308461934,32.68
06-11-2018,14.07507551,34.15
07-11-2018,13.1885762942999,33.05
08-11-2018,12.4629199053625,32.23
09-11-2018,12.3185596668141,35.1
12-11-2018,12.7096829702003,40.14
13-11-2018,13.0228293795488,55.71
14-11-2018,12.7902446488071,47.07
15-11-2018,12.6108785254821,43.87
16-11-2018,12.3541655191541,40.56
19-11-2018,12.4208561307759,43.45
20-11-2018,12.690874191048,56.56
21-11-2018,13.3314028693864,51.79
23-11-2018,13.2823177127164,65.17
26-11-2018,13.9182754184044,57.87
27-11-2018,13.4096502648643,54.64
28-11-2018,13.3679061585736,53.99
29-11-2018,13.6646664981036,53.96
30-11-2018,13.2234433954465,56.04
03-12-2018,13.1898548405496,49.61
04-12-2018,14.0209173928002,49.84
06-12-2018,15.160088041239,50.13
07-12-2018,15.9381388266608,41.83
10-12-2018,15.8726256025132,45.06
11-12-2018,15.7280100911038,41.46
12-12-2018,15.6816715985905,39.9
13-12-2018,15.6956931645368,39.25
14-12-2018,15.5337792728946,42.38
17-12-2018,16.0906059534953,46.59
18-12-2018,16.8973259107055,53.35
19-12-2018,17.5964072995729,50.86
20-12-2018,16.9541827627856,52.89
21-12-2018,18.1195632857838,51.76
24-12-2018,18.309458849539,56.73
26-12-2018,18.9080183412479,54.07
27-12-2018,21.845207615882,57.16
28-12-2018,21.6367107373135,53.11
31-12-2018,21.3826478299127,51.87
02-01-2019,21.0142476024285,54.72
03-01-2019,21.0552520798491,53.57
04-01-2019,21.103977001493,51.52
07-01-2019,22.9496445556582,50.42
08-01-2019,22.8554206694256,46.08
09-01-2019,22.1824821206721,44.36
10-01-2019,22.6872535771547,42.99
11-01-2019,22.5038731792703,40.99
14-01-2019,22.4468940177897,40.81
15-01-2019,22.2595249766867,39.75
16-01-2019,22.1658641383877,38.77
17-01-2019,21.5749951588126,37.03
18-01-2019,21.7278527034743,35.63
22-01-2019,21.5492425100523,38.26
23-01-2019,22.5992751299478,37.69
24-01-2019,22.4203705251332,36.75
25-01-2019,23.2108432141523,35.21
28-01-2019,22.6613911993985,37.61
29-01-2019,22.036043210004,37.13
30-01-2019,22.1219328876953,35.59
31-01-2019,22.0745601278535,34.97
01-02-2019,21.2491468286695,33.4
04-02-2019,20.9312213389665,33.7
05-02-2019,20.7973291696897,34.57
06-02-2019,19.9564809446294,33.02
07-02-2019,18.8382115856505,34.34
08-02-2019,19.3436364416263,32.56
11-02-2019,19.413663337794,33.34
12-02-2019,19.1131420198288,32.69
13-02-2019,19.1096052163205,32.26
14-02-2019,18.9199480216999,32.1
15-02-2019,18.6940899791293,29.46
19-02-2019,17.6982842652535,31
20-02-2019,18.2633207789267,30.76
21-02-2019,18.0880464664613,30.16
22-02-2019,17.7223116638078,29.85
25-02-2019,18.2909646778408,32.69
26-02-2019,18.4066554545349,31.57
27-02-2019,18.0878813114458,31.01
28-02-2019,18.1693669084281,30.27
01-03-2019,17.3283590813009,30.31
04-03-2019,17.3225636645771,30.2
05-03-2019,16.9635470562625,29.79
06-03-2019,16.9978222620481,29.69
07-03-2019,18.8327393333452,30.43
08-03-2019,18.9970125765925,29.77
11-03-2019,18.7518665151627,29.18
12-03-2019,20.5763142456562,28.56
13-03-2019,20.4024418837801,28.13
14-03-2019,20.3621102558953,27.22
15-03-2019,20.0450642017708,26.27
18-03-2019,19.2572501400741,26.48
19-03-2019,18.9043841655681,28.44
20-03-2019,18.8249367664842,27.21
21-03-2019,18.5311539755691,27.14
22-03-2019,17.5383297368009,27.78
25-03-2019,20.3048634376227,29.32
26-03-2019,20.5263407925485,27.92
27-03-2019,20.2119355261231,28.11
28-03-2019,20.2623454278755,28.52
29-03-2019,20.1358671664781,26.75
01-04-2019,20.0837896449217,26.23
02-04-2019,20.2684367760921,26.28
03-04-2019,20.1604689926299,25.57
04-04-2019,20.3114801183001,25.22
05-04-2019,20.293457885222,24
08-04-2019,21.086914530254,24.33
09-04-2019,20.9385145406964,24.66
10-04-2019,21.2959079598161,24.68
11-04-2019,21.3863422327978,25.7
12-04-2019,20.9200616808259,25.7
15-04-2019,20.0417113408972,25.51
16-04-2019,19.7171404349376,25.57
17-04-2019,19.6702686295981,25.19
18-04-2019,19.12860263,24.45
22-04-2019,18.6807034240329,26.07
23-04-2019,18.428687016707,26.56
24-04-2019,18.7677212330327,25.28
25-04-2019,18.124337606807,25.57
26-04-2019,18.5945954370258,31.24
29-04-2019,18.1918406373581,29.04
30-04-2019,17.7877289250856,29.31
01-05-2019,17.4631002765637,29.41
02-05-2019,17.5371338347879,30.49
03-05-2019,17.3813375567999,29.88
06-05-2019,17.3349491147647,30.91
07-05-2019,17.7769515930347,34.07
08-05-2019,16.5116366213612,32.23
09-05-2019,15.9515018914563,32.48
10-05-2019,16.5087935759076,32.8
13-05-2019,16.805362084914,34.6
14-05-2019,19.0822247946681,32.13
15-05-2019,19.0211713848998,29.26
16-05-2019,18.7287698206639,29.42
17-05-2019,18.666459138017,29.44
20-05-2019,17.7777435794149,27.63
21-05-2019,16.6677978955611,26.93
22-05-2019,17.4070974732176,28.19
23-05-2019,16.6476262542189,33.79
24-05-2019,18.3209030994529,33.19
28-05-2019,17.9521886211359,34.36
29-05-2019,17.6290810874264,36.43
30-05-2019,17.50289477,39.62
31-05-2019,17.0559714543367,46.91
03-06-2019,16.847448838934,46.78
04-06-2019,16.9795881799701,43.46
05-06-2019,17.8386382328116,45.19
06-06-2019,17.6527186466124,40.66
07-06-2019,17.5336792821249,38.75
10-06-2019,17.6807048369482,39.12
11-06-2019,17.8327284951812,38.69
12-06-2019,17.2531434951701,43.06
13-06-2019,17.3671066374216,41.56
14-06-2019,17.6721933181921,42.89
17-06-2019,17.6274567239907,46.15
18-06-2019,18.2213399271432,43.43
19-06-2019,18.6563562526227,40.79
20-06-2019,18.5238758327268,41.66
21-06-2019,19.6410229714735,42.13
24-06-2019,19.3471385159877,41
25-06-2019,19.0537680280107,40.26
26-06-2019,18.8220342223424,38.45
27-06-2019,18.7845920585622,37.84
28-06-2019,18.7838697160148,39.46
01-07-2019,18.6728369274832,35.92
02-07-2019,18.8565044309886,37.77
03-07-2019,19.1723773481174,36.72
05-07-2019,18.9684632,34.7
08-07-2019,17.800050648503,34
09-07-2019,17.7204415290868,30.3
10-07-2019,17.5979120169159,30.76
11-07-2019,18.3239662114175,29.86
12-07-2019,17.8017112491062,30.39
15-07-2019,17.7125101951409,30.83
16-07-2019,17.3690188385201,32.06
17-07-2019,17.6453762398444,34.94
18-07-2019,17.3778788033313,33.07
19-07-2019,16.787028172643,34.84
22-07-2019,16.6901321557785,33.63
23-07-2019,15.7250579077125,32.25
24-07-2019,15.4643499823334,32.86
25-07-2019,16.0009746762061,31.95
26-07-2019,16.2149151840784,32.29
29-07-2019,16.0611893975103,31.63
30-07-2019,15.7206779593564,30.07
31-07-2019,15.143012740079,30.77
01-08-2019,15.2542627981005,36.43
02-08-2019,15.5936989828014,35.56
05-08-2019,15.3593937942094,37.04
06-08-2019,18.7491840789201,36.43
07-08-2019,18.7964919324647,38.1
08-08-2019,19.266435457091,35.98
09-08-2019,20.5543706205071,35.14
12-08-2019,20.8205549412818,34.43
13-08-2019,20.8564921684107,33.19
